material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,Zr_wyckoff,num_Zr_chemenvs,CN,element,charge_range,is_single_charge
mp-775861,Zr2N2O,1.9468393544307925,0.4000530041622075,"[2.0, 1.0, 3.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,2.0,Zr,0.0,True
mp-775861,Zr2N2O,1.9468393544307925,0.4000530041622075,"[2.0, 1.0, 3.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,1.0,Zr,0.0,True
mp-775861,Zr2N2O,1.9468393544307925,0.4000530041622075,"[2.0, 1.0, 3.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,3.0,Zr,0.0,True
mp-775866,Zr2N2O,1.882676733670393,0.504589344318776,"[2.0, 1.0, 0, 3.0, 4.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,2.0,Zr,0.0,True
mp-775866,Zr2N2O,1.882676733670393,0.504589344318776,"[2.0, 1.0, 0, 3.0, 4.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,1.0,Zr,0.0,True
mp-775866,Zr2N2O,1.882676733670393,0.504589344318776,"[2.0, 1.0, 0, 3.0, 4.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,0.0,Zr,0.0,True
mp-775866,Zr2N2O,1.882676733670393,0.504589344318776,"[2.0, 1.0, 0, 3.0, 4.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,3.0,Zr,0.0,True
mp-775866,Zr2N2O,1.882676733670393,0.504589344318776,"[2.0, 1.0, 0, 3.0, 4.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,4.0,Zr,0.0,True
mp-775910,ZrO2,2.167699737892142,0.034672004594965,"[7.0, 8.0]",4.0,4.0,4.0,Square antiprism,"8g, 2c",1,7.0,Zr,0.0,True
mp-775910,ZrO2,2.167699737892142,0.034672004594965,"[7.0, 8.0]",4.0,4.0,4.0,Square antiprism,"8g, 2c",1,8.0,Zr,0.0,True
mp-776024,CaZrO3,2.169826180328076,-0.1078224532031176,[6.0],4.0,4.0,4.0,Octahedron,4c,1,6.0,Zr,0.0,True
mp-776246,Zr2N2O,2.015009975737653,0.301136147294349,"[2.0, 1.0, 3.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,2.0,Zr,0.0,True
mp-776246,Zr2N2O,2.015009975737653,0.301136147294349,"[2.0, 1.0, 3.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,1.0,Zr,0.0,True
mp-776246,Zr2N2O,2.015009975737653,0.301136147294349,"[2.0, 1.0, 3.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,3.0,Zr,0.0,True
mp-776260,Zr2N2O,1.94546600830568,0.4065241052752119,"[2.0, 1.0, 3.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,2.0,Zr,0.0,True
mp-776260,Zr2N2O,1.94546600830568,0.4065241052752119,"[2.0, 1.0, 3.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,1.0,Zr,0.0,True
mp-776260,Zr2N2O,1.94546600830568,0.4065241052752119,"[2.0, 1.0, 3.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,3.0,Zr,0.0,True
mp-776281,Zr2N2O,2.0421297504600333,0.2565273775282192,"[2.0, 1.0, 3.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,2.0,Zr,0.0,True
mp-776281,Zr2N2O,2.0421297504600333,0.2565273775282192,"[2.0, 1.0, 3.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,1.0,Zr,0.0,True
mp-776281,Zr2N2O,2.0421297504600333,0.2565273775282192,"[2.0, 1.0, 3.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,3.0,Zr,0.0,True
mp-776314,Zr2N2O,1.9081622323224328,0.4582792105741481,"[2.0, 1.0, 3.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,2.0,Zr,0.0,True
mp-776314,Zr2N2O,1.9081622323224328,0.4582792105741481,"[2.0, 1.0, 3.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,1.0,Zr,0.0,True
mp-776314,Zr2N2O,1.9081622323224328,0.4582792105741481,"[2.0, 1.0, 3.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,3.0,Zr,0.0,True
mp-776315,Zr2N2O,1.8100363925197829,0.6055867792652705,"[2.0, 1.0, 0, 3.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,2.0,Zr,0.0,True
mp-776315,Zr2N2O,1.8100363925197829,0.6055867792652705,"[2.0, 1.0, 0, 3.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,1.0,Zr,0.0,True
mp-776315,Zr2N2O,1.8100363925197829,0.6055867792652705,"[2.0, 1.0, 0, 3.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,0.0,Zr,0.0,True
mp-776315,Zr2N2O,1.8100363925197829,0.6055867792652705,"[2.0, 1.0, 0, 3.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,3.0,Zr,0.0,True
mp-776335,Zr2N2O,2.075901278656678,0.2140644144826681,"[2.0, 1.0, 3.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,2.0,Zr,0.0,True
mp-776335,Zr2N2O,2.075901278656678,0.2140644144826681,"[2.0, 1.0, 3.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,1.0,Zr,0.0,True
mp-776335,Zr2N2O,2.075901278656678,0.2140644144826681,"[2.0, 1.0, 3.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,3.0,Zr,0.0,True
mp-776337,Zr2N2O,1.904631667430316,0.4668981322981189,"[2.0, 1.0, 3.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,2.0,Zr,0.0,True
mp-776337,Zr2N2O,1.904631667430316,0.4668981322981189,"[2.0, 1.0, 3.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,1.0,Zr,0.0,True
mp-776337,Zr2N2O,1.904631667430316,0.4668981322981189,"[2.0, 1.0, 3.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,3.0,Zr,0.0,True
mp-776360,Zr2N2O,1.9719010250422573,0.361505499017787,"[2.0, 1.0, 3.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,2.0,Zr,0.0,True
mp-776360,Zr2N2O,1.9719010250422573,0.361505499017787,"[2.0, 1.0, 3.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,1.0,Zr,0.0,True
mp-776360,Zr2N2O,1.9719010250422573,0.361505499017787,"[2.0, 1.0, 3.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,3.0,Zr,0.0,True
mp-776362,Zr2N2O,2.06188502667275,0.2357980634178417,"[2.0, 1.0, 3.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,2.0,Zr,0.0,True
mp-776362,Zr2N2O,2.06188502667275,0.2357980634178417,"[2.0, 1.0, 3.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,1.0,Zr,0.0,True
mp-776362,Zr2N2O,2.06188502667275,0.2357980634178417,"[2.0, 1.0, 3.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,3.0,Zr,0.0,True
mp-776363,Zr2N2O,1.9090227947706733,0.4666131198805893,"[2.0, 1.0, 3.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,2.0,Zr,0.0,True
mp-776363,Zr2N2O,1.9090227947706733,0.4666131198805893,"[2.0, 1.0, 3.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,1.0,Zr,0.0,True
mp-776363,Zr2N2O,1.9090227947706733,0.4666131198805893,"[2.0, 1.0, 3.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,3.0,Zr,0.0,True
mp-776404,ZrO2,2.0219483445603794,0.3056540479108355,[7.0],4.0,4.0,4.0,Square-face capped trigonal prism,8c,1,7.0,Zr,0.0,True
mp-8335,Ba2ZrO4,2.173304123981985,-0.1608645326262523,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True
mp-851118,KNa2LiZr2(Si2O5)6,1.768652768415598,0.8432360050417795,[6.0],4.0,4.0,4.0,Octahedron,4h,1,6.0,Zr,0.0,True
mp-861179,Zr7VO16,1.9872096891553697,0.3519950827698183,[7.0],4.0,4.0,4.0,"Face-capped octahedron, Square-face capped trigonal prism",2a,2,7.0,Zr,0.0,True
mp-861249,Zr11VO24,1.9740547519781184,0.3695914802006285,[7.0],4.0,4.0,4.0,Square-face capped trigonal prism,1a,1,7.0,Zr,0.0,True
mp-8759,Cs2ZrO3,1.6550035554191276,1.8312051580859152,[5.0],4.0,4.0,4.0,Square pyramid,2c,1,5.0,Zr,0.0,True
mp-942733,Li7La3Zr2O12,2.0797744016711146,0.1355545773008745,[6.0],4.0,4.0,4.0,Octahedron,8c,1,6.0,Zr,0.0,True
