material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,Al_wyckoff,num_Al_chemenvs,CN,element,charge_range,is_single_charge,site_index,cn_found,d_min,d_max,d_mean,d_std,d_range,angle_mean,angle_std,angle_min,angle_max,bridging_O_count,bridging_O_fraction,n_candidate_sites_same_cn,geometry_type
mp-765688,LaAl12O19,1.7517866734064085,0.2690911932928932,"[4.0, 5.0, 6.0]",3.0,3.0,3.0,"Octahedron, Trigonal bipyramid, Tetrahedron",2a,3,6.0,Al,0.0,True,6.0,6.0,1.8866328337902005,1.9902884160694823,1.9410715616943162,0.048086068327764894,0.10365558227928173,84.66684489174105,40.55830000821898,23.725142592069314,166.0012428540247,6.0,1.0,4,"Octahedron, Trigonal bipyramid, Tetrahedron"
mp-765688,LaAl12O19,1.7517866734064085,0.2690911932928932,"[4.0, 5.0, 6.0]",3.0,3.0,3.0,"Octahedron, Trigonal bipyramid, Tetrahedron",2a,3,6.0,Al,0.0,True,9.0,6.0,1.9133134923062232,1.9258783510795687,1.9187993229353821,0.005020961206979652,0.012564858773345566,48.36697490171024,28.627314528970714,8.068627068273436,77.88820331246318,6.0,1.0,5,"Octahedron, Trigonal bipyramid, Tetrahedron"
mp-765688,LaAl12O19,1.7517866734064085,0.2690911932928932,"[4.0, 5.0, 6.0]",3.0,3.0,3.0,"Octahedron, Trigonal bipyramid, Tetrahedron",2a,3,6.0,Al,0.0,True,11.0,6.0,1.9133134923062234,1.9258783510795707,1.9187993229353821,0.00502096120697953,0.012564858773347343,33.95705880953336,11.230072775804773,15.106545269156152,51.63587485353293,6.0,1.0,6,"Octahedron, Trigonal bipyramid, Tetrahedron"
mp-765688,LaAl12O19,1.7517866734064085,0.2690911932928932,"[4.0, 5.0, 6.0]",3.0,3.0,3.0,"Octahedron, Trigonal bipyramid, Tetrahedron",2a,3,6.0,Al,0.0,True,12.0,6.0,1.8537160752489517,2.019462003517424,1.9334941273172463,0.07779223298437477,0.16574592826847234,89.53381842136345,43.75190946455528,26.517526294015617,172.87743905517914,6.0,1.0,7,"Octahedron, Trigonal bipyramid, Tetrahedron"
mp-765688,LaAl12O19,1.7517866734064085,0.2690911932928932,"[4.0, 5.0, 6.0]",3.0,3.0,3.0,"Octahedron, Trigonal bipyramid, Tetrahedron",2a,3,6.0,Al,0.0,True,13.0,6.0,1.8526657207845831,1.9984676488190136,1.931783353175138,0.06239126695026609,0.14580192803443048,58.966516424361636,24.5395411341502,26.985905756496347,95.64791126299623,6.0,1.0,8,"Octahedron, Trigonal bipyramid, Tetrahedron"
mp-765688,LaAl12O19,1.7517866734064085,0.2690911932928932,"[4.0, 5.0, 6.0]",3.0,3.0,3.0,"Octahedron, Trigonal bipyramid, Tetrahedron",2a,3,6.0,Al,0.0,True,14.0,6.0,1.8543225337034939,1.997628748508231,1.9320365149235952,0.061140096246952505,0.14330621480473704,88.72844509718979,41.543262014794,25.122062349373614,172.50500768278806,6.0,1.0,9,"Octahedron, Trigonal bipyramid, Tetrahedron"
mp-765688,LaAl12O19,1.7517866734064085,0.2690911932928932,"[4.0, 5.0, 6.0]",3.0,3.0,3.0,"Octahedron, Trigonal bipyramid, Tetrahedron",2a,3,6.0,Al,0.0,True,15.0,6.0,1.8584011215084588,2.0175539513835985,1.9341790806024968,0.07488545055874912,0.15915282987513968,95.2893920615706,42.19827950037976,25.004616183197424,171.5612105096871,6.0,1.0,10,"Octahedron, Trigonal bipyramid, Tetrahedron"
mp-765688,LaAl12O19,1.7517866734064085,0.2690911932928932,"[4.0, 5.0, 6.0]",3.0,3.0,3.0,"Octahedron, Trigonal bipyramid, Tetrahedron",2a,3,6.0,Al,0.0,True,16.0,6.0,1.8554499095869084,2.020737921566902,1.9350151131087998,0.07781997260979774,0.16528801197999354,95.23415691243795,42.17292089323744,24.878191443807776,171.31470536384992,6.0,1.0,11,"Octahedron, Trigonal bipyramid, Tetrahedron"
mp-765688,LaAl12O19,1.7517866734064085,0.2690911932928932,"[4.0, 5.0, 6.0]",3.0,3.0,3.0,"Octahedron, Trigonal bipyramid, Tetrahedron",2a,3,6.0,Al,0.0,True,17.0,6.0,1.8521037941282599,1.9998279261488203,1.9326114662203049,0.06306284345378879,0.14772413202056045,88.71491018297287,41.53345931225664,25.127366087959828,172.33676117369066,6.0,1.0,12,"Octahedron, Trigonal bipyramid, Tetrahedron"
mp-765688,LaAl12O19,1.7517866734064085,0.2690911932928932,"[4.0, 5.0, 6.0]",3.0,3.0,3.0,"Octahedron, Trigonal bipyramid, Tetrahedron",2a,3,6.0,Al,0.0,True,18.0,6.0,1.8526657207845838,1.9984676488190138,1.9317833531751383,0.06239126695026625,0.14580192803443004,58.96651642436165,24.539541134150188,26.98590575649639,95.64791126299617,6.0,1.0,13,"Octahedron, Trigonal bipyramid, Tetrahedron"
mp-765688,LaAl12O19,1.7517866734064085,0.2690911932928932,"[4.0, 5.0, 6.0]",3.0,3.0,3.0,"Octahedron, Trigonal bipyramid, Tetrahedron",2a,3,6.0,Al,0.0,True,19.0,6.0,1.882455887092399,2.012883247788184,1.9498641062755795,0.0615384804749531,0.1304273606957851,84.4800560793587,40.32394009410289,23.782415036187984,165.29944690641307,6.0,1.0,14,"Octahedron, Trigonal bipyramid, Tetrahedron"
mp-765688,LaAl12O19,1.7517866734064085,0.2690911932928932,"[4.0, 5.0, 6.0]",3.0,3.0,3.0,"Octahedron, Trigonal bipyramid, Tetrahedron",2a,3,6.0,Al,0.0,True,20.0,6.0,1.8866328337901999,1.9902884160694825,1.9410715616943168,0.048086068327765505,0.10365558227928262,84.66684489174104,40.55830000821896,23.725142592069297,166.00124285402464,6.0,1.0,15,"Octahedron, Trigonal bipyramid, Tetrahedron"
mp-765688,LaAl12O19,1.7517866734064085,0.2690911932928932,"[4.0, 5.0, 6.0]",3.0,3.0,3.0,"Octahedron, Trigonal bipyramid, Tetrahedron",2a,3,6.0,Al,0.0,True,23.0,6.0,1.8537160752489519,2.019462003517422,1.933494127317246,0.0777922329843746,0.16574592826847034,89.53381842136345,43.7519094645553,26.51752629401563,172.8774390551792,6.0,1.0,16,"Octahedron, Trigonal bipyramid, Tetrahedron"
mp-765688,LaAl12O19,1.7517866734064085,0.2690911932928932,"[4.0, 5.0, 6.0]",3.0,3.0,3.0,"Octahedron, Trigonal bipyramid, Tetrahedron",2a,3,6.0,Al,0.0,True,24.0,6.0,1.8584011215084584,2.0175539513835985,1.9341790806024965,0.07488545055874941,0.15915282987514012,95.2893920615706,42.19827950037977,25.004616183197392,171.5612105096871,6.0,1.0,17,"Octahedron, Trigonal bipyramid, Tetrahedron"
mp-765688,LaAl12O19,1.7517866734064085,0.2690911932928932,"[4.0, 5.0, 6.0]",3.0,3.0,3.0,"Octahedron, Trigonal bipyramid, Tetrahedron",2a,3,6.0,Al,0.0,True,25.0,6.0,1.8543225337034948,1.9976287485082311,1.932036514923596,0.06114009624695235,0.14330621480473638,88.72844509718979,41.543262014793996,25.122062349373614,172.50500768278806,6.0,1.0,18,"Octahedron, Trigonal bipyramid, Tetrahedron"
mp-766248,Al11InO17,1.7081284967141008,0.322034007032933,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","4f, 2a, 12k",2,4.0,Al,0.0,True,2.0,4.0,1.7195750594119996,1.7999734782166148,1.779873772233072,0.034813478079132446,0.08039841880461518,66.02636282946794,38.81695454479815,22.996322692030894,113.69910618058847,4.0,1.0,1,"Octahedron, Tetrahedron"
mp-766248,Al11InO17,1.7081284967141008,0.322034007032933,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","4f, 2a, 12k",2,4.0,Al,0.0,True,3.0,4.0,1.8162053082281613,1.83848135476,1.821776537073575,0.00964453115792842,0.02227604653183879,91.30056554325331,19.45486182118666,71.84567314173817,110.75550232884457,4.0,1.0,2,"Octahedron, Tetrahedron"
mp-766248,Al11InO17,1.7081284967141008,0.322034007032933,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","4f, 2a, 12k",2,4.0,Al,0.0,True,6.0,4.0,1.7195750594120005,1.7999734782166148,1.7798737722330724,0.03481347807913212,0.08039841880461429,66.02636282946794,38.81695454479815,22.996322692030894,113.69910618058847,4.0,1.0,3,"Octahedron, Tetrahedron"
mp-766248,Al11InO17,1.7081284967141008,0.322034007032933,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","4f, 2a, 12k",2,4.0,Al,0.0,True,7.0,4.0,1.816205308228161,1.8384813547600007,1.8217765370735752,0.009644531157928772,0.022276046531839677,109.45486182103622,1.3005655455036782,108.15428098754344,110.75550232884457,4.0,1.0,4,"Octahedron, Tetrahedron"
mp-766248,Al11InO17,1.7081284967141008,0.322034007032933,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","4f, 2a, 12k",2,4.0,Al,0.0,True,15.0,4.0,1.7195750594119978,1.7999734782166144,1.7798737722330722,0.0348134780791334,0.08039841880461651,66.02636282946796,38.81695454479815,22.996322692030912,113.69910618058849,4.0,1.0,5,"Octahedron, Tetrahedron"
mp-766248,Al11InO17,1.7081284967141008,0.322034007032933,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","4f, 2a, 12k",2,4.0,Al,0.0,True,16.0,4.0,1.7195750594120014,1.7999734782166144,1.7798737722330726,0.034813478079131675,0.08039841880461296,66.02636282946796,38.81695454479815,22.996322692030926,113.69910618058849,4.0,1.0,6,"Octahedron, Tetrahedron"
mp-766248,Al11InO17,1.7081284967141008,0.322034007032933,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","4f, 2a, 12k",2,4.0,Al,0.0,True,17.0,4.0,1.8162053082281624,1.838481354759999,1.8217765370735757,0.009644531157927521,0.02227604653183657,91.30056554325326,19.454861821186658,71.84567314173809,110.75550232884451,4.0,1.0,7,"Octahedron, Tetrahedron"
mp-766248,Al11InO17,1.7081284967141008,0.322034007032933,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","4f, 2a, 12k",2,4.0,Al,0.0,True,18.0,4.0,1.8162053082281613,1.838481354759999,1.8217765370735755,0.009644531157927586,0.02227604653183768,109.45486182103622,1.3005655455036071,108.1542809875435,110.75550232884453,4.0,1.0,8,"Octahedron, Tetrahedron"
mp-766248,Al11InO17,1.7081284967141008,0.322034007032933,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","4f, 2a, 12k",2,6.0,Al,0.0,True,0.0,6.0,1.8179602652842213,2.0567665121760785,1.9381348155693745,0.10229614965079367,0.23880624689185725,62.564411242126084,26.175910914491734,25.398024900098815,98.56418463873958,6.0,1.0,1,"Octahedron, Tetrahedron"
mp-766248,Al11InO17,1.7081284967141008,0.322034007032933,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","4f, 2a, 12k",2,6.0,Al,0.0,True,1.0,6.0,1.8179602652842206,2.0567665121760776,1.9381348155693738,0.1022961496507934,0.23880624689185703,62.564411242126084,26.17591091449173,25.398024900098847,98.56418463873955,6.0,1.0,2,"Octahedron, Tetrahedron"
mp-766248,Al11InO17,1.7081284967141008,0.322034007032933,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","4f, 2a, 12k",2,6.0,Al,0.0,True,4.0,6.0,1.9123165331164964,1.9123206436392737,1.9123179032907565,1.9377190188670215e-06,4.1105227772675335e-06,46.50656756610259,24.804376438146775,7.664222071959641,77.71090395976329,6.0,1.0,3,"Octahedron, Tetrahedron"
mp-766248,Al11InO17,1.7081284967141008,0.322034007032933,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","4f, 2a, 12k",2,6.0,Al,0.0,True,5.0,6.0,1.912316533116497,1.9123206436392715,1.9123179032907556,1.937719018265152e-06,4.110522774380954e-06,57.300672351799335,26.187167287828398,28.194595884783805,102.83481713644963,6.0,1.0,4,"Octahedron, Tetrahedron"
mp-766248,Al11InO17,1.7081284967141008,0.322034007032933,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","4f, 2a, 12k",2,6.0,Al,0.0,True,8.0,6.0,1.8179600668866192,2.056766254594249,1.9381341163239576,0.10229536812240915,0.23880618770762974,99.88979581784443,37.26912806931224,29.670012040796387,169.9748719591216,6.0,1.0,5,"Octahedron, Tetrahedron"
mp-766248,Al11InO17,1.7081284967141008,0.322034007032933,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","4f, 2a, 12k",2,6.0,Al,0.0,True,9.0,6.0,1.8179600668866198,2.0567662545942467,1.9381341163239572,0.10229536812240843,0.23880618770762685,99.88979581784442,37.26912806931225,29.67001204079636,169.9748719591216,6.0,1.0,6,"Octahedron, Tetrahedron"
mp-766248,Al11InO17,1.7081284967141008,0.322034007032933,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","4f, 2a, 12k",2,6.0,Al,0.0,True,10.0,6.0,1.81796006688662,2.056766254594247,1.9381341163239576,0.10229536812240875,0.23880618770762707,86.05995108219761,37.48238499845435,25.398025422977845,169.1022664870981,6.0,1.0,7,"Octahedron, Tetrahedron"
mp-766248,Al11InO17,1.7081284967141008,0.322034007032933,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","4f, 2a, 12k",2,6.0,Al,0.0,True,11.0,6.0,1.8179600668866194,2.056766254594249,1.9381341163239574,0.10229536812240847,0.2388061877076295,86.05995108219761,37.48238499845437,25.39802542297786,169.1022664870982,6.0,1.0,8,"Octahedron, Tetrahedron"
mp-766248,Al11InO17,1.7081284967141008,0.322034007032933,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","4f, 2a, 12k",2,6.0,Al,0.0,True,12.0,6.0,1.8179600668866185,2.056766254594249,1.938134116323958,0.10229536812240958,0.2388061877076304,99.88979581784442,37.26912806931222,29.670012040796397,169.97487195912151,6.0,1.0,9,"Octahedron, Tetrahedron"
mp-766248,Al11InO17,1.7081284967141008,0.322034007032933,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","4f, 2a, 12k",2,6.0,Al,0.0,True,13.0,6.0,1.8179600668866183,2.0567662545942484,1.9381341163239576,0.10229536812240929,0.23880618770763018,99.88979581784442,37.26912806931222,29.670012040796372,169.9748719591215,6.0,1.0,10,"Octahedron, Tetrahedron"
mp-766248,Al11InO17,1.7081284967141008,0.322034007032933,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","4f, 2a, 12k",2,6.0,Al,0.0,True,14.0,6.0,1.817960066886618,2.0567662545942484,1.9381341163239576,0.10229536812240939,0.2388061877076304,86.05995108219759,37.482384998454364,25.39802542297786,169.1022664870981,6.0,1.0,11,"Octahedron, Tetrahedron"
mp-766248,Al11InO17,1.7081284967141008,0.322034007032933,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","4f, 2a, 12k",2,6.0,Al,0.0,True,19.0,6.0,1.8179600668866183,2.0567662545942476,1.9381341163239576,0.10229536812240894,0.2388061877076293,86.05995108219759,37.48238499845436,25.398025422977845,169.1022664870981,6.0,1.0,12,"Octahedron, Tetrahedron"
mp-766248,Al11InO17,1.7081284967141008,0.322034007032933,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","4f, 2a, 12k",2,6.0,Al,0.0,True,20.0,6.0,1.8179602652842202,2.056766512176078,1.9381348155693747,0.10229614965079407,0.23880624689185792,62.564411242126084,26.175910914491748,25.398024900098875,98.56418463873958,6.0,1.0,13,"Octahedron, Tetrahedron"
mp-766248,Al11InO17,1.7081284967141008,0.322034007032933,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","4f, 2a, 12k",2,6.0,Al,0.0,True,21.0,6.0,1.8179602652842202,2.0567665121760785,1.9381348155693747,0.10229614965079444,0.23880624689185836,62.56441124212609,26.175910914491737,25.39802490009886,98.56418463873958,6.0,1.0,14,"Octahedron, Tetrahedron"
mp-766293,Al11AgO17,1.6717694909452976,0.3754656749191989,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","2b, 8h, 4f",2,4.0,Al,0.0,True,2.0,4.0,1.7026423019262664,1.796624566318161,1.7705554463360709,0.03943425169562859,0.09398226439189461,54.87710589522273,37.13500122492031,13.578685157335086,92.36765770725528,4.0,1.0,1,"Octahedron, Tetrahedron"
mp-766293,Al11AgO17,1.6717694909452976,0.3754656749191989,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","2b, 8h, 4f",2,4.0,Al,0.0,True,3.0,4.0,1.815609335078213,1.8297976057586032,1.8194133912787196,0.006009998757690274,0.014188270680390191,63.69906387277505,38.272246321719265,20.860771728442177,108.80799868461136,4.0,1.0,2,"Octahedron, Tetrahedron"
mp-766293,Al11AgO17,1.6717694909452976,0.3754656749191989,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","2b, 8h, 4f",2,4.0,Al,0.0,True,4.0,4.0,1.7026423019262682,1.7966245663181617,1.770555446336072,0.039434251695628204,0.0939822643918935,54.87710589522274,37.135001224920316,13.578685157335086,92.3676577072553,4.0,1.0,3,"Octahedron, Tetrahedron"
mp-766293,Al11AgO17,1.6717694909452976,0.3754656749191989,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","2b, 8h, 4f",2,4.0,Al,0.0,True,8.0,4.0,1.815609335078213,1.8297976057586067,1.8194133912787205,0.0060099987576918085,0.014188270680393744,52.369380008764075,27.158858087643363,20.860771728442177,82.46709521096072,4.0,1.0,4,"Octahedron, Tetrahedron"
mp-766293,Al11AgO17,1.6717694909452976,0.3754656749191989,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","2b, 8h, 4f",2,4.0,Al,0.0,True,14.0,4.0,1.7026423019262682,1.7966245663181608,1.7705554463360718,0.03943425169562799,0.09398226439189261,54.87710589522273,37.135001224920295,13.578685157335112,92.36765770725526,4.0,1.0,5,"Octahedron, Tetrahedron"
mp-766293,Al11AgO17,1.6717694909452976,0.3754656749191989,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","2b, 8h, 4f",2,4.0,Al,0.0,True,17.0,4.0,1.8156093350782143,1.829797605758605,1.8194133912787207,0.006009998757690711,0.014188270680390636,63.69906387277505,38.27224632171928,20.860771728442142,108.80799868461136,4.0,1.0,6,"Octahedron, Tetrahedron"
mp-766293,Al11AgO17,1.6717694909452976,0.3754656749191989,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","2b, 8h, 4f",2,4.0,Al,0.0,True,18.0,4.0,1.702642301926269,1.796624566318161,1.770555446336072,0.039434251695627705,0.09398226439189195,54.87710589522273,37.13500122492031,13.578685157335086,92.36765770725528,4.0,1.0,7,"Octahedron, Tetrahedron"
mp-766293,Al11AgO17,1.6717694909452976,0.3754656749191989,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","2b, 8h, 4f",2,4.0,Al,0.0,True,19.0,4.0,1.8156093350782139,1.8297976057586,1.8194133912787191,0.006009998757688671,0.014188270680386195,52.36938000876406,27.15885808764338,20.860771728442142,82.46709521096071,4.0,1.0,8,"Octahedron, Tetrahedron"
mp-766293,Al11AgO17,1.6717694909452976,0.3754656749191989,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","2b, 8h, 4f",2,6.0,Al,0.0,True,0.0,6.0,1.8241586389081559,2.0335916126017994,1.9293845067874968,0.09161952433039644,0.20943297369364355,106.10353881753666,32.973608715715876,81.6595907224651,171.85650157328973,6.0,1.0,1,"Octahedron, Tetrahedron"
mp-766293,Al11AgO17,1.6717694909452976,0.3754656749191989,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","2b, 8h, 4f",2,6.0,Al,0.0,True,1.0,6.0,1.8241586389081563,2.0335916126018003,1.929384506787497,0.09161952433039652,0.209432973693644,106.10353881753666,32.9736087157159,81.65959072246505,171.85650157328988,6.0,1.0,2,"Octahedron, Tetrahedron"
mp-766293,Al11AgO17,1.6717694909452976,0.3754656749191989,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","2b, 8h, 4f",2,6.0,Al,0.0,True,5.0,6.0,1.815725653597639,2.0734531955936224,1.940519285559881,0.11269276746203771,0.25772754199598347,58.37497344530081,26.74481755540819,22.90928066769885,105.29131116847431,6.0,1.0,3,"Octahedron, Tetrahedron"
mp-766293,Al11AgO17,1.6717694909452976,0.3754656749191989,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","2b, 8h, 4f",2,6.0,Al,0.0,True,6.0,6.0,1.908484280655667,1.9195641915932276,1.9121775843015207,0.005223120105927573,0.011079910937560555,108.0,36.02666305536136,88.32149788204677,180.0,6.0,1.0,4,"Octahedron, Tetrahedron"
mp-766293,Al11AgO17,1.6717694909452976,0.3754656749191989,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","2b, 8h, 4f",2,6.0,Al,0.0,True,7.0,6.0,1.9084842806556672,1.9195641915932278,1.9121775843015207,0.005223120105927704,0.011079910937560555,51.3223231132545,26.002371358808414,7.019648367902314,88.51940526610963,6.0,1.0,5,"Octahedron, Tetrahedron"
mp-766293,Al11AgO17,1.6717694909452976,0.3754656749191989,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","2b, 8h, 4f",2,6.0,Al,0.0,True,9.0,6.0,1.8157256535976385,2.073453195593622,1.940519285559881,0.11269276746203802,0.25772754199598347,58.3749734453008,26.744817555408183,22.90928066769885,105.2913111684743,6.0,1.0,6,"Octahedron, Tetrahedron"
mp-766293,Al11AgO17,1.6717694909452976,0.3754656749191989,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","2b, 8h, 4f",2,6.0,Al,0.0,True,10.0,6.0,1.8157256535976396,2.073453195593625,1.9405192855598823,0.11269276746203855,0.25772754199598547,58.37497344530081,26.74481755540818,22.90928066769887,105.2913111684743,6.0,1.0,7,"Octahedron, Tetrahedron"
mp-766293,Al11AgO17,1.6717694909452976,0.3754656749191989,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","2b, 8h, 4f",2,6.0,Al,0.0,True,11.0,6.0,1.8157256535976396,2.073453195593625,1.9405192855598823,0.11269276746203923,0.25772754199598547,58.374973445300796,26.744817555408176,22.90928066769887,105.29131116847427,6.0,1.0,8,"Octahedron, Tetrahedron"
mp-766293,Al11AgO17,1.6717694909452976,0.3754656749191989,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","2b, 8h, 4f",2,6.0,Al,0.0,True,12.0,6.0,1.8157256535976398,2.073453195593623,1.9405192855598816,0.11269276746203775,0.257727541995983,58.3749734453008,26.744817555408193,22.90928066769885,105.2913111684743,6.0,1.0,9,"Octahedron, Tetrahedron"
mp-766293,Al11AgO17,1.6717694909452976,0.3754656749191989,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","2b, 8h, 4f",2,6.0,Al,0.0,True,13.0,6.0,1.8157256535976394,2.073453195593622,1.9405192855598816,0.11269276746203781,0.2577275419959826,58.37497344530079,26.74481755540819,22.90928066769885,105.2913111684743,6.0,1.0,10,"Octahedron, Tetrahedron"
mp-766293,Al11AgO17,1.6717694909452976,0.3754656749191989,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","2b, 8h, 4f",2,6.0,Al,0.0,True,15.0,6.0,1.815725653597639,2.073453195593625,1.9405192855598823,0.11269276746203949,0.25772754199598613,58.37497344530081,26.744817555408172,22.909280667698884,105.2913111684743,6.0,1.0,11,"Octahedron, Tetrahedron"
mp-766293,Al11AgO17,1.6717694909452976,0.3754656749191989,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","2b, 8h, 4f",2,6.0,Al,0.0,True,16.0,6.0,1.815725653597639,2.073453195593625,1.9405192855598823,0.11269276746203878,0.25772754199598613,58.37497344530081,26.74481755540818,22.90928066769885,105.29131116847431,6.0,1.0,12,"Octahedron, Tetrahedron"
mp-766293,Al11AgO17,1.6717694909452976,0.3754656749191989,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","2b, 8h, 4f",2,6.0,Al,0.0,True,20.0,6.0,1.8241586389081565,2.0335916126018008,1.9293845067874973,0.09161952433039683,0.20943297369364422,106.10353881753664,32.973608715715876,81.65959072246505,171.85650157328982,6.0,1.0,13,"Octahedron, Tetrahedron"
mp-766293,Al11AgO17,1.6717694909452976,0.3754656749191989,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","2b, 8h, 4f",2,6.0,Al,0.0,True,21.0,6.0,1.8241586389081559,2.0335916126018017,1.9293845067874977,0.09161952433039716,0.20943297369364577,106.10353881753663,32.97360871571586,81.659590722465,171.85650157328973,6.0,1.0,14,"Octahedron, Tetrahedron"
mp-766387,RbAl11O17,1.6747155574984791,0.3393451621484882,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","4f, 2a, 12k",2,4.0,Al,0.0,True,4.0,4.0,1.7144331453605353,1.7798190266657827,1.7634718489418106,0.028312508719251544,0.06538588130524747,66.07538210708499,38.83090007448649,23.041999727613923,113.80704286868139,4.0,1.0,1,"Octahedron, Tetrahedron"
mp-766387,RbAl11O17,1.6747155574984791,0.3393451621484882,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","4f, 2a, 12k",2,4.0,Al,0.0,True,6.0,4.0,1.7142792158243276,1.779849444188727,1.7634565067508619,0.028392522161153306,0.0655702283643993,66.07610981295419,38.83137430514959,23.042466201320494,113.8089029438153,4.0,1.0,2,"Octahedron, Tetrahedron"
mp-766387,RbAl11O17,1.6747155574984791,0.3393451621484882,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","4f, 2a, 12k",2,4.0,Al,0.0,True,17.0,4.0,1.7144112206788193,1.7798751493407892,1.763508290183096,0.02834620630397389,0.06546392866196982,66.07797794564398,38.832118173252866,23.04405860423095,113.81322270858647,4.0,1.0,3,"Octahedron, Tetrahedron"
mp-766387,RbAl11O17,1.6747155574984791,0.3393451621484882,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","4f, 2a, 12k",2,4.0,Al,0.0,True,18.0,4.0,1.714545509354327,1.7798483605815418,1.7635218775649868,0.028276519377347903,0.06530285122721491,66.07735066716515,38.83170462571724,23.04364518561124,113.81160845383623,4.0,1.0,4,"Octahedron, Tetrahedron"
mp-766387,RbAl11O17,1.6747155574984791,0.3393451621484882,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","4f, 2a, 12k",2,6.0,Al,0.0,True,2.0,6.0,1.804399178552032,2.027565418841296,1.9155673990911353,0.09766557998152527,0.22316624028926402,62.59819608824481,26.169315025107775,25.235617633712817,98.69572936699022,6.0,1.0,1,"Octahedron, Tetrahedron"
mp-766387,RbAl11O17,1.6747155574984791,0.3393451621484882,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","4f, 2a, 12k",2,6.0,Al,0.0,True,3.0,6.0,1.804394665430436,2.027567756567115,1.915565858399732,0.09766996000763412,0.22317309113667916,62.59806740543502,26.16929029174016,25.235362496465346,98.69587988890913,6.0,1.0,2,"Octahedron, Tetrahedron"
