material_id,chem_formula,R$_0$,B,Nb_chemenv,num_Nb_chemenvs,Nb_wyckoff,num_Nb_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Nb_sites,num_CN_env,num_charge_states,NbX_coordn,NbO_coordn,mean_coordn_Nb-X,min_coordn_Nb-X,max_coordn_Nb-X,mean_coordn_Nb-O,min_coordn_Nb-O,max_coordn_Nb-O,mean_Nb_charge,min_Nb_charge,max_Nb_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B,mean_NbO_BondL
mp-2713827,YNb3(PO4)6,1.9184531216633185,0.4646869690506653,Octahedron,1,"1c, 1a, 1b",3,"[0.32245827238384, 0.08212863782159101, 0.170554786431371, 0.019061182985380003, 0.173707078194407, 0.33866179877100605, 0.23583271001355202, 0.134279310210197, 0.12943497911853502]",0.0,0.17845763954776434,AB3C6D24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA,Nb-O-P-Y,0.0,-2.961662914152662,1.9411,4,Trigonal,3,P3,phosphate,,,"Y, Nb",,,,"N, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0052547217214958
mp-2713840,Nb3GaSi3(SO8)3,1.934003188278382,0.3666205977687037,no_data,1,no_data,1,no_data,0.0,no_data,AB3C3D3E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Ga-Nb-O-S-Si,0.031282857352939,-2.560398213676472,1.7733999999999992,5,Triclinic,1,P1,oxide,,,Nb,,Ga,Si,"N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0177651248866124
mp-2713861,Ti2Nb2Si3(SO8)3,1.932470022248589,0.3577424348048864,no_data,1,no_data,1,no_data,0.0,no_data,A2B2C3D3E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",GGA,Nb-O-S-Si-Ti,0.030517745857839,-2.709656920906864,1.400399999999999,5,Triclinic,1,P1,oxide,,,"Ti, Nb",,,Si,"N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0166803192441787
mp-2713868,Hf2Nb2Si3(SO8)3,1.940216546623033,0.4506420018524666,Octahedron,1,1a,1,"[0.39654193358503903, 0.40341249654784306, 0.312934666907836, 0.377695846950154, 0.200158548248584, 0.376627066864457]",0.0,0.34456175985065224,A2B2C3D3E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",GGA,Hf-Nb-O-S-Si,0.023137690196078,-2.810618075612745,0.9424,5,Triclinic,1,P1,oxide,,,"Nb, Hf",,,Si,"H, N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.046294062054473
mp-2713883,NaNb3Zn(PO4)6,1.9080054770132464,0.507324783681785,Octahedron,1,"1c, 1a, 1b",3,"[0.052461648939213006, 0.020471651684166002, 0.029831644020327, 0.052629912204193004, 0.11201171050602801, 0.15278069934660202, 0.042023625623758006, 0.032739906567414004, 0.057943235654752005]",0.0,0.06143267050516145,ABC3D6E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Na-Nb-O-P-Zn,0.009032414988091,-2.772782337025804,1.2198,5,Trigonal,3,P3,phosphate,Na,,"Zn, Nb",,,,"N, O, P",,,,,"B $\in$ [0.5, 1]",Positive B,2.002442379373607
mp-2713885,MgNb5(PO4)9,1.92926584647816,0.3610276646342275,Octahedron,1,"2a, 2b, 2c",3,"[0.013669877633138, 0.028762071404127003, 0.004502813905566, 0.069279498832819, 0.038399093981391005]",0.0,0.030922671151408197,AB5C9D36,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,Mg-Nb-O-P,0.0,-2.878212524544818,2.368999999999999,4,Trigonal,3m,P3c1,phosphate,,Mg,Nb,,,,"N, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9965410580012524
mp-2713888,Mg2Nb10Si9(SO8)9,1.925144307033184,0.4246683936670506,Octahedron,1,1a,1,"[0.186188471414569, 0.253427005569189, 0.169371109303511, 0.117472283038551, 0.43056675128888106, 0.246972954327027, 0.29162535128183403, 0.18327092525798103, 0.174287229952228, 0.150369936594335]",0.0,0.22035520180281062,A2B9C9D10E72,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA,Mg-Nb-O-S-Si,0.024263021519606,-2.64584886639706,0.8326,5,Triclinic,1,P1,oxide,,Mg,Nb,,,Si,"N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.021108289624673
mp-2713891,Na3Ca2Nb4(PO4)9,1.7392278943028132,1.5124348276727275,Octahedron,1,"2a, 2b, 2c",3,"[0.390438961322427, 0.191585628397511, 0.04647922144667101, 0.247453407180892]",0.0,0.21898930458687527,A2B3C4D9E36,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,Ca-Na-Nb-O-P,0.037795487546286,-2.870788989368957,2.0317,5,Trigonal,3m,P3c1,phosphate,Na,Ca,Nb,,,,"C, N, O, P",,,,,B > 1,Positive B,2.01566119091336
mp-2713893,Na2Y3Nb5(PO4)12,1.8986473803156527,0.5958722311334925,Octahedron,1,1a,1,"[0.192274328418775, 0.187998749451909, 0.223103583316409, 0.271987604247369, 0.131152479901217, 0.13732685617058701, 0.274655624424616, 0.221742288275967, 0.307645865015569, 0.26763022973925504, 0.21763954482486803, 0.16655866039397502, 0.141416188217031, 0.068013609973365, 0.06385648299135101]",0.0,0.19153347302415083,A2B3C5D12E48,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Na-Nb-O-P-Y,0.009949511797621,-2.989601217073423,1.8657,5,Triclinic,1,P1,phosphate,Na,,"Y, Nb",,,,"N, O, P",,,,,"B $\in$ [0.5, 1]",Positive B,2.008107539337432
mp-2713906,NaNbGe3(PO4)6,1.93906777487144,0.1307309364456045,Octahedron,1,"1a, 1b",2,"[0.035870206625441006, 0.071918415128046, 0.037505513115582]",0.0,0.048431378289689665,ABC3D6E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Ge-Na-Nb-O-P,0.014029395214277,-2.5546585584067563,2.637699999999999,5,Trigonal,3,P3,phosphate,Na,,Nb,,,Ge,"N, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9629595173779992
mp-2713914,ScNb3(PO4)6,1.9242842345249864,0.4107207489727105,Octahedron,1,"1c, 1a, 1b",3,"[0.040150184286409006, 0.057133925282007, 0.076805612871974, 0.007331092110696001, 0.040528491658559006, 0.093395965260004, 0.020526125734911003, 0.030766346586934, 0.046446659760587004]",0.0,0.04589826706134234,AB3C6D24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA,Nb-O-P-Sc,0.0,-2.9577827061624653,1.8216,4,Trigonal,3,P3,phosphate,,,"Sc, Nb",,,,"N, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0010063298237735
mp-2713920,Nb3InSi3(SO8)3,1.9359789964893928,0.3955620386605801,Octahedron,1,1a,1,"[0.38404610424040103, 0.30569835838978204, 0.230084615964385, 0.308460490364076, 0.350862270271868, 0.38013592610636804, 0.288938399477571, 0.15940881019194703, 0.23270543184807402]",0.0,0.29337115631716354,AB3C3D3E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Halogens, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,In-Nb-O-S-Si,0.039808644803919,-2.546823656200981,1.6414,5,Triclinic,1,P1,oxide,,,Nb,,In,Si,"N, O, S",I,,,,"B $\in$ [0.1, 0.5]",Positive B,2.026351667417487
mp-2713921,CaNb5(PO4)9,1.9301042922649807,0.365461216436134,Octahedron,1,"2a, 2b, 2c",3,"[0.37055728888708805, 0.10038661529905701, 0.002217928257506, 0.260964061748843, 0.14271599269243201]",0.0,0.17536837737698524,AB5C9D36,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,Ca-Nb-O-P,0.0,-2.893262479936975,2.418799999999999,4,Trigonal,3m,P3c1,phosphate,,Ca,Nb,,,,"C, N, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9982033629853249
mp-2713924,Na2Nb5Ga3(PO4)12,1.90859716409859,0.4525055396518662,Octahedron,1,1a,1,"[0.007536959930332001, 0.009362940800514, 0.008894585971347001, 0.030203406909481003, 0.032030205177493005, 0.033207606046689, 0.017960799048116, 0.067824367008742, 0.077743222496388, 0.051007409972395, 0.046017612680915004, 0.018108480210895003, 0.0129353546891, 0.032649366295389004, 0.035722109166336]",0.0,0.0320802950936088,A2B3C5D12E48,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Ga-Na-Nb-O-P,0.000561074178577,-2.773378975585328,1.9777,5,Triclinic,1,P1,phosphate,Na,,Nb,,Ga,,"N, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9917213474395168
mp-2713927,Nb3In(PO4)6,1.924101524506896,0.432631525646938,Octahedron,1,"1c, 1a, 1b",3,"[0.021471867736609, 0.070702707310419, 0.11264891888486, 0.007514232626078, 0.043867732676799005, 0.09233264487456701, 0.010548343108663, 0.041867067464245004, 0.037589465480058]",0.0,0.04872699779581089,AB3C6D24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Halogens, Nonmetals, Post-Transition Metals, Transition Metals",GGA,In-Nb-O-P,0.0,-2.792397958662466,1.8554,4,Trigonal,3,P3,phosphate,,,Nb,,In,,"N, O, P",I,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0049153106198125
mp-2713929,ScNb3Si3(SO8)3,1.9376654816123065,0.3896386262440958,Octahedron,1,1a,1,"[0.3449603099438, 0.294649345839584, 0.20793861441417602, 0.28854528985213, 0.31612963553566203, 0.34764473954297903, 0.270663406960229, 0.155453607107711, 0.21497292897386502]",0.0,0.271217542018904,AB3C3D3E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",GGA,Nb-O-S-Sc-Si,0.036248125318646,-2.713851170857843,1.6888,5,Triclinic,1,P1,oxide,,,"Sc, Nb",,,Si,"N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.026688027765056
mp-2713942,Na2Nb5In3(PO4)12,1.9081264856478823,0.4900741624795466,Octahedron,1,1a,1,"[0.058621332934918, 0.055164830151713, 0.061099662024369006, 0.09270383369715501, 0.050134715610664, 0.06896091181259201, 0.09253525825547, 0.10833276530276001, 0.147617208250158, 0.116244840112334, 0.08838117530394901, 0.078335277889783, 0.052200607578044005, 0.028734262771379002, 0.023642046392882]",0.0,0.07484724853921132,A2B3C5D12E48,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Post-Transition Metals, Transition Metals",GGA,In-Na-Nb-O-P,0.0,-2.753808714311518,1.9135,5,Triclinic,1,P1,phosphate,Na,,Nb,,In,,"N, O, P",I,,,,"B $\in$ [0.1, 0.5]",Positive B,1.998152117461059
mp-2713950,Nb3Al(PO4)6,1.9241171753378,0.354893065121709,Octahedron,1,"1c, 1a, 1b",3,"[0.014769212231241, 0.055514354725252006, 0.023635406520344, 0.005533929124922001, 0.068424399017375, 0.048019664188441, 0.008932858772049001, 0.059351798592296, 0.061382234439138005]",0.0,0.03839598417900644,AB3C6D24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",GGA,Al-Nb-O-P,0.007569639901959,-2.905819250329132,1.8040999999999991,4,Trigonal,3,P3,phosphate,,,Nb,,Al,,"N, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9904093963127847
mp-2713968,Nb2Zn4(SO4)9,1.8877104462247032,0.6817134480038083,Octahedron,1,"2a, 2c",2,"[0.042139992531937, 0.069231998315498]",0.0,0.05568599542371751,A2B4C9D36,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA,Nb-O-S-Zn,0.0,-1.979918539460785,2.340799999999999,4,Trigonal,3m,P3c1,sulfate,,,"Zn, Nb",,,,"N, O, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.0154278578733353
mp-2713973,Nb10Zn2Si9(SO8)9,1.9240493188857248,0.4150680575925509,Octahedron,1,1a,1,"[0.203564004524904, 0.289673113614552, 0.14806198977062002, 0.09547146709291901, 0.501849590689592, 0.25068941579126003, 0.30820828385847304, 0.22030930258484602, 0.19652050295116003, 0.15268045567253202]",0.0,0.23670281265508578,A2B9C9D10E72,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",GGA,Nb-O-S-Si-Zn,0.018675956568627,-2.5815684206127463,1.001299999999999,5,Triclinic,1,P1,oxide,,,"Zn, Nb",,,Si,"N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0178367400021493
mp-2713977,Na9Nb4Zn8P9(SO8)9,1.8793024289594644,0.717791388606008,Octahedron,1,1a,1,"[0.16829026686356002, 0.158571624024571, 0.12802056846072601, 0.12269191479730801]",0.0,0.14439359353654124,A4B8C9D9E9F72,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Na-Nb-O-P-S-Zn,0.046507854498869,-2.326979136006303,2.143399999999999,6,Triclinic,1,P1,oxide,Na,,"Zn, Nb",,,,"N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.012565855635059
mp-2713993,Na9Mg8Nb4P9(SO8)9,1.8608458048712264,0.8335176675686883,Octahedron,1,1a,1,"[0.161030190970811, 0.14592636493001102, 0.134821479939882, 0.13100024581890302]",0.0,0.14319457041490177,A4B8C9D9E9F72,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,Mg-Na-Nb-O-P-S,0.024332171182447,-2.571906243573869,2.2383,6,Triclinic,1,P1,oxide,Na,Mg,Nb,,,,"N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.015597971788276
mp-2713998,LaNb3(PO4)6,1.9170724088925684,0.5061714353546113,Octahedron,1,"1c, 1a, 1b",3,"[0.534425237746833, 0.137328634586317, 0.24567183686773203, 0.017065585352784, 0.311124484164364, 0.5752588481098371, 0.42194576638338505, 0.231398712913871, 0.20409377124848702]",0.0,0.29759031970817895,AB3C6D24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",GGA,La-Nb-O-P,0.018358118602996,-2.942812141260505,1.8964999999999992,4,Trigonal,3,P3,phosphate,,,Nb,,,,"N, O, P",,,La,,"B $\in$ [0.5, 1]",Positive B,2.011625274573164
mp-2714005,Nb3Ga(PO4)6,1.924225034589168,0.3750628969226329,Octahedron,1,"1c, 1a, 1b",3,"[0.003923595453838, 0.036130846867294, 0.045237708962221006, 0.003906306943995, 0.039432357067003, 0.04990273851672301, 0.006412876594508001, 0.032696416037123005, 0.037789967454237]",0.0,0.028381423766326894,AB3C6D24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",GGA,Ga-Nb-O-P,0.0,-2.807233810255603,1.917,4,Trigonal,3,P3,phosphate,,,Nb,,Ga,,"N, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9942855814639402
mp-2714012,Zr2Nb2Si3(SO8)3,1.941280204059062,0.4713667501637517,Octahedron,1,1a,1,"[0.443493384519892, 0.46846068879706604, 0.352382160817927, 0.39271065897119706, 0.20102465896045502, 0.42676213362176]",0.0,0.3808056142813829,A2B2C3D3E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",GGA,Nb-O-S-Si-Zr,0.03381244866247,-2.771206012965687,1.1406,5,Triclinic,1,P1,oxide,,,"Zr, Nb",,,Si,"N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0522304081538807
mp-2714016,NaHf3NbSi3(SO8)3,1.9320093947313723,0.4078356524323593,Octahedron,1,1a,1,"[0.23301614266028903, 0.38262511796507803, 0.378725449171228]",0.0,0.3314555699321984,ABC3D3E3F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Hf-Na-Nb-O-S-Si,0.029971364600337,-2.894671350729886,1.6417000000000002,6,Triclinic,1,P1,oxide,Na,,"Nb, Hf",,,Si,"H, N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0258838636488155
mp-2714017,NaHf3Nb(PO4)6,1.9497667767234872,0.2900466905645328,Octahedron,1,"1a, 1b",2,"[0.0029356901692780004, 0.052062379922713, 0.003331657479622]",0.0,0.019443242523871,ABC3D6E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Hf-Na-Nb-O-P,0.004234922190475,-3.168513548454376,2.6832000000000003,5,Trigonal,3,P3,phosphate,Na,,"Nb, Hf",,,,"H, N, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.002775890183578
mp-2714018,Nb2Si3Sn2(SO8)3,1.9358941252145525,0.4210331619982977,Octahedron,1,1a,1,"[0.37208995863401, 0.40691423233213503, 0.253286976932523, 0.334652342197976, 0.15784809622842202, 0.35835382856507203]",0.0,0.3138575724816897,A2B2C3D3E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Nb-O-S-Si-Sn,0.043342119889707,-2.421838833259804,0.9678,5,Triclinic,1,P1,oxide,,,Nb,,Sn,Si,"N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.03500353234114
mp-2714046,Na5NbGa3SiP5O24,1.892443384141821,0.5057554184631032,Octahedron,1,1a,1,"[0.119147729101801, 0.063861664621672, 0.087782205834496]",0.0,0.09026386651932301,ABC3D5E5F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Ga-Na-Nb-O-P-Si,0.043443911730768,-2.6455745963917323,2.4067,6,Triclinic,1,P1,oxide,Na,,Nb,,Ga,Si,"N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,1.9856443386455789
mp-2714076,Na7Ca3Nb(PO4)6,1.8826553438421183,0.801113029420703,Octahedron,1,1a,1,"[0.505182123559168, 0.16994010166007, 0.237215264986315]",0.0,0.3041124967351843,AB3C6D7E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,Ca-Na-Nb-O-P,0.031122734154999,-2.8510713079881063,2.091599999999999,5,Triclinic,1,P1,phosphate,Na,Ca,Nb,,,,"C, N, O, P",,,,,"B $\in$ [0.5, 1]",Positive B,2.0293579420952894
mp-2714081,Na6Ca16Nb8Si3(S11O48)3,1.907284551685351,0.6306022604600431,Octahedron,1,1a,1,"[0.414246824072355, 0.27107816126155704, 0.257634777572795, 0.21542466698297602, 0.498031888245053, 0.17792739920976403, 0.38185931468514506, 0.45511983353836905]",0.0,0.33391535819600177,A3B6C8D16E33F144,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA,Ca-Na-Nb-O-S-Si,0.040733372676868,-2.4128054286227423,0.088799999999999,6,Triclinic,1,P1,oxide,Na,Ca,Nb,,,Si,"C, N, O, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.0303858944574196
mp-2714092,Na3NbZn5(SO4)9,2.120522926223346,-0.664069751363319,Octahedron,1,2b,1,[0.042201215017729006],0.0,0.042201215017729006,AB3C5D9E36,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Na-Nb-O-S-Zn,0.005502328923607,-1.986122723641444,1.710299999999999,5,Trigonal,3m,P3c1,sulfate,Na,,"Zn, Nb",,,,"N, O, S",,,,,"B $\in$ [-1, -0.1]",Negative B,1.9993370585996633
mp-2714101,Na7Mg3Nb(PO4)6,1.8274526430173856,0.999456820267212,Octahedron,1,1a,1,"[0.08063524787516001, 0.106304239903378, 0.13152774828910602]",0.0,0.10615574535588135,AB3C6D7E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,Mg-Na-Nb-O-P,0.017601415548751,-2.783294083638511,1.6582,5,Triclinic,1,P1,phosphate,Na,Mg,Nb,,,,"N, O, P",,,,,"B $\in$ [0.5, 1]",Positive B,2.0101716753502568
mp-2714117,Na6Nb8Zn16Si3(S11O48)3,1.91067413654052,0.5406776092684028,Octahedron,1,1a,1,"[0.17540423440875502, 0.09433168156662601, 0.06171362914421501, 0.12628196900417402, 0.20081464497780102, 0.05684610999206201, 0.133587016367742, 0.136309411402904]",0.0,0.12316108710803489,A3B6C8D16E33F144,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Na-Nb-O-S-Si-Zn,0.023813144243705,-2.063718850337029,0.3182,6,Triclinic,1,P1,oxide,Na,,"Zn, Nb",,,Si,"N, O, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.0162251865745104
mp-2714163,Na3Mg5Nb(SO4)9,2.1017049847442424,-0.5747321105444054,Octahedron,1,2b,1,[0.054334941672729],0.0,0.054334941672729,AB3C5D9E36,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,Mg-Na-Nb-O-S,0.0,-2.308244611419221,1.5787,5,Trigonal,3m,P3c1,sulfate,Na,Mg,Nb,,,,"N, O, S",,,,,"B $\in$ [-1, -0.1]",Negative B,1.9968221613004067
mp-2714175,NaNb4Si3(PO8)3,1.9205040645843348,0.4262013411524582,Octahedron,1,1a,1,"[0.068507275719451, 0.12000070920772402, 0.04833798169800001, 0.095745146235372, 0.050281750112674, 0.132403596206842, 0.13866616496335302, 0.04850249651129, 0.058798325333317004, 0.042642411965009, 0.078789611597451, 0.07443588514228401]",0.0,0.07975927955773059,AB3C3D4E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Na-Nb-O-P-Si,0.019826498952385,-2.989108100056416,2.4471,5,Triclinic,1,P1,oxide,Na,,Nb,,,Si,"N, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0018861357166124
mp-2714227,Na2Nb8Si9(SO16)3,1.9245506855607064,0.4382790833778836,Octahedron,1,1a,1,"[0.269457779404534, 0.23375688581102402, 0.19390938606966102, 0.26905990942129804, 0.27964473434041004, 0.26087896410744404, 0.220371649038987, 0.20546022684811702, 0.3619414415007, 0.230198003169257, 0.284588874576419, 0.31663349095332705, 0.268367211606914, 0.22018618857045702, 0.283318624824349, 0.247722704025187, 0.233497260972536, 0.26568719136781405, 0.298053217466186, 0.12158171618037, 0.293799210257018, 0.23350023724555802, 0.14910560020000402, 0.296829829445571]",0.0,0.25156459739179754,A2B3C8D9E48,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Na-Nb-O-S-Si,0.026371291455774,-2.870638496575124,2.3801,5,Triclinic,1,P1,oxide,Na,,Nb,,,Si,"N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.019555338065766
mp-2714247,Na5NbAl3SiP5O24,1.8846816294518185,0.5779337263397835,Octahedron,1,1a,1,"[0.17548135486167302, 0.08778328335277101, 0.09091529919315801]",0.0,0.11805997913586734,ABC3D5E5F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Al-Na-Nb-O-P-Si,0.037233116816507,-2.890369775985749,2.3637,6,Triclinic,1,P1,oxide,Na,,Nb,,Al,Si,"N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,1.9911849576677072
