material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,Ta_wyckoff,num_Ta_chemenvs,CN,element,charge_range,is_single_charge
mp-558294,Li3TaO4,1.7449695781636911,1.4534928057357397,[6.0],5.0,5.0,5.0,Octahedron,"4g, 2f",1,6.0,Ta,0.0,True
mp-558781,ScTaO4,1.752320111536688,1.6445021577862875,[6.0],5.0,5.0,5.0,Octahedron,2e,1,6.0,Ta,0.0,True
mp-558810,Ca2TaMnO6,1.947085517569108,0.2674718175819919,[6.0],5.0,5.0,5.0,Octahedron,4c,1,6.0,Ta,0.0,True
mp-559151,BaSrTa2O7,1.891273119427316,0.654342520997972,[6.0],5.0,5.0,5.0,Octahedron,4l,1,6.0,Ta,0.0,True
mp-559243,Nd2Ta2Cl2O7,1.875506737782268,1.0673227116460218,[6.0],5.0,5.0,5.0,Octahedron,2i,1,6.0,Ta,0.0,True
mp-559289,YTaO4,1.867256242717081,1.6201552510188688,[6.0],5.0,5.0,5.0,Octahedron,2e,1,6.0,Ta,0.0,True
mp-559378,Ba5Ta2Cl2O9,1.7153744467134695,1.7293222419399086,[6.0],5.0,5.0,5.0,Octahedron,4e,1,6.0,Ta,0.0,True
mp-559702,Pr2Ta2Cl2O7,1.8760977802003325,1.087810188714077,[6.0],5.0,5.0,5.0,Octahedron,2i,1,6.0,Ta,0.0,True
mp-559822,La2TaCl3O4,1.927829998334237,0.119775572427791,[5.0],5.0,5.0,5.0,Trigonal bipyramid,"2b, 4e",1,5.0,Ta,0.0,True
mp-559908,LiTa3O8,1.915143406085096,0.3444112949528377,"[6.0, 7.0]",5.0,5.0,5.0,"Pentagonal bipyramid, Octahedron","8g, 4f",2,6.0,Ta,0.0,True
mp-559908,LiTa3O8,1.915143406085096,0.3444112949528377,"[6.0, 7.0]",5.0,5.0,5.0,"Pentagonal bipyramid, Octahedron","8g, 4f",2,7.0,Ta,0.0,True
mp-559951,SrTa2Bi2O9,1.870102038822048,0.7520768725975862,[6.0],5.0,5.0,5.0,Octahedron,4b,1,6.0,Ta,0.0,True
mp-560104,LiTaGeO5,1.9250909077840848,0.3838880884184682,[6.0],5.0,5.0,5.0,Octahedron,4e,1,6.0,Ta,0.0,True
mp-560261,TaBiO4,1.943869165891441,0.2716806854799647,[6.0],5.0,5.0,5.0,Octahedron,2i,1,6.0,Ta,0.0,True
mp-560297,LiTaSiO5,1.915633737405663,0.4286972076310123,[6.0],5.0,5.0,5.0,Octahedron,4e,1,6.0,Ta,0.0,True
mp-560378,Ca3Ta4(O6F)2,1.9416159933807224,0.3117065486502952,[6.0],5.0,5.0,5.0,Octahedron,"4a, 12d",1,6.0,Ta,0.0,True
mp-561103,BaTa2O6,1.9787717950777264,0.1109075623755305,[6.0],5.0,5.0,5.0,Octahedron,"6m, 6k, 12q",1,6.0,Ta,0.0,True
mp-561473,CaTaAlO5,1.902512046650864,0.399674794093298,[6.0],5.0,5.0,5.0,Octahedron,"2d, 2a",1,6.0,Ta,0.0,True
mp-561942,Cs3TaO8,1.3601113349920375,1.4389473047980277,[8.0],5.0,5.0,5.0,Dodecahedron with triangular faces - p2345 plane normalized,1a,1,8.0,Ta,0.0,True
mp-562434,Cs3Ta5O14,1.9325842756445115,0.4700710453737857,"[5.0, 6.0]",5.0,5.0,5.0,"Trigonal bipyramid, Octahedron","4g, 8i, 4h",2,5.0,Ta,0.0,True
mp-562434,Cs3Ta5O14,1.9325842756445115,0.4700710453737857,"[5.0, 6.0]",5.0,5.0,5.0,"Trigonal bipyramid, Octahedron","4g, 8i, 4h",2,6.0,Ta,0.0,True
mp-565929,K2EuTa5O15,1.879070878357139,0.6454314816719516,[6.0],5.0,5.0,5.0,Octahedron,"8j, 2c",1,6.0,Ta,0.0,True
mp-5813,TaNO,1.9290380850315607,0.549346964786946,"[2.0, 3.0]",5.0,5.0,5.0,Octahedron,2i,1,2.0,Ta,0.0,True
mp-5813,TaNO,1.9290380850315607,0.549346964786946,"[2.0, 3.0]",5.0,5.0,5.0,Octahedron,2i,1,3.0,Ta,0.0,True
mp-581875,Ta3Bi7O18,1.978412710316312,0.1576196210110339,[6.0],5.0,5.0,5.0,Octahedron,"4j, 2f",1,6.0,Ta,0.0,True
mp-5957,EuTaO4,1.8725656994746205,1.1994693567288834,[6.0],5.0,5.0,5.0,Octahedron,2e,1,6.0,Ta,0.0,True
mp-5985,HoTaO4,1.87363046500316,1.1732595238698775,[6.0],5.0,5.0,5.0,Octahedron,2f,1,6.0,Ta,0.0,True
mp-6066,NaTaGeO5,1.9043410420761333,0.4981509982559078,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Ta,0.0,True
mp-6105,Pr2Ta3(SeO4)2,1.929159420014681,0.5454293464405271,"[2.0, 6.0]",4.5,4.0,5.0,Octahedron,"8h, 4e",1,2.0,Ta,1.0,False
mp-6105,Pr2Ta3(SeO4)2,1.929159420014681,0.5454293464405271,"[2.0, 6.0]",4.5,4.0,5.0,Octahedron,"8h, 4e",1,6.0,Ta,1.0,False
mp-615682,Ba2LaTa(CuO4)2,1.963273691754472,0.1679627354096802,[6.0],5.0,5.0,5.0,Octahedron,1c,1,6.0,Ta,0.0,True
mp-6169,Ba3Ta6(Si2O13)2,1.9135546360537377,0.3759067159988118,[6.0],5.0,5.0,5.0,Octahedron,6i,1,6.0,Ta,0.0,True
mp-6238,Ba2Ta6Te2O21,1.9319122358315983,0.397094146231674,[6.0],5.0,5.0,5.0,Octahedron,2i,1,6.0,Ta,0.0,True
mp-6259,SrLi2Ta2O7,1.8804824137667115,0.6363396578177125,[6.0],5.0,5.0,5.0,Octahedron,2e,1,6.0,Ta,0.0,True
mp-625957,Ta2H4O7,1.959375399033864,0.2554998609100997,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Ta,0.0,True
mp-6325,Ba3MgTa2O9,1.7647052689840217,1.4350677098756364,[6.0],5.0,5.0,5.0,Octahedron,2d,1,6.0,Ta,0.0,True
mp-640836,Ca2Ta2O7,1.937321016483076,0.3366548188419532,[6.0],5.0,5.0,5.0,Octahedron,"2b, 4c, 2a",1,6.0,Ta,0.0,True
mp-6478,LiTaGeO5,1.884160238256088,0.4704379248704413,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Ta,0.0,True
mp-6680,RbCa2Ta3O10,1.9385055011079213,0.4807010582823788,[6.0],5.0,5.0,5.0,Octahedron,"1a, 2g",1,6.0,Ta,0.0,True
mp-674423,Sr20Ta8O39,1.96541167046663,0.241866615801271,"[6.0, 5.0, 6.0]",4.666666666666667,4.0,5.0,"Trigonal bipyramid, Octahedron",1a,2,6.0,Ta,1.0,False
mp-674423,Sr20Ta8O39,1.96541167046663,0.241866615801271,"[6.0, 5.0, 6.0]",4.666666666666667,4.0,5.0,"Trigonal bipyramid, Octahedron",1a,2,5.0,Ta,1.0,False
mp-674423,Sr20Ta8O39,1.96541167046663,0.241866615801271,"[6.0, 5.0, 6.0]",4.666666666666667,4.0,5.0,"Trigonal bipyramid, Octahedron",1a,2,6.0,Ta,1.0,False
mp-675320,Ta2CuO6,1.9342728896383072,0.3493365446180875,[6.0],5.0,5.0,5.0,Octahedron,8A,1,6.0,Ta,0.0,True
mp-676563,Ta4Cu2O11,1.929402455347041,0.5436440721734432,"[6.0, 7.0]",5.0,5.0,5.0,"Pentagonal bipyramid, Octahedron","2d, 2e, 4f",2,6.0,Ta,0.0,True
mp-676563,Ta4Cu2O11,1.929402455347041,0.5436440721734432,"[6.0, 7.0]",5.0,5.0,5.0,"Pentagonal bipyramid, Octahedron","2d, 2e, 4f",2,7.0,Ta,0.0,True
mp-676665,Ba4Ta2TiZnO12,1.6888973255765405,1.8467856307601809,[6.0],5.0,5.0,5.0,Octahedron,4e,1,6.0,Ta,0.0,True
mp-676937,Ta8Pb6O25,1.9661026340349408,0.0804426388555221,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,2c,1,6.0,Ta,1.0,False
mp-676937,Ta8Pb6O25,1.9661026340349408,0.0804426388555221,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,2c,1,6.0,Ta,1.0,False
mp-677011,K4BaTa6(Si2O13)2,1.8615840424299137,0.7550799759680904,[6.0],5.0,5.0,5.0,Octahedron,"4f, 2c",1,6.0,Ta,0.0,True
mp-677027,NaCa9TaTi9O30,1.909784781807354,0.4717010839180198,[6.0],5.0,5.0,5.0,Octahedron,2c,1,6.0,Ta,0.0,True
mp-677080,K6Ba3Ta12(Si2O13)4,1.8859132436370023,0.6136668931974213,[6.0],5.0,5.0,5.0,no_data,no_data,1,6.0,Ta,0.0,True
mp-677212,Ba3LiTa3Ti5O21,1.9513276197876537,0.2488215036899733,[6.0],5.0,5.0,5.0,Octahedron,"4b, 2a",1,6.0,Ta,0.0,True
mp-677269,Ca16Zr9Ta7N7O41,1.812865871577084,1.1120882238176413,"[5.0, 6.0]",5.0,5.0,5.0,no_data,no_data,1,5.0,Ta,0.0,True
mp-677269,Ca16Zr9Ta7N7O41,1.812865871577084,1.1120882238176413,"[5.0, 6.0]",5.0,5.0,5.0,no_data,no_data,1,6.0,Ta,0.0,True
mp-677743,Na3Ca2Ta3Ti2O15,1.9145444342858613,0.4525821617307065,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Ta,0.0,True
mp-680298,Rb3Ta5O14,1.93521122180683,0.4241119428277963,"[5.0, 6.0]",5.0,5.0,5.0,"Trigonal bipyramid, Octahedron","4c, 8d",2,5.0,Ta,0.0,True
mp-680298,Rb3Ta5O14,1.93521122180683,0.4241119428277963,"[5.0, 6.0]",5.0,5.0,5.0,"Trigonal bipyramid, Octahedron","4c, 8d",2,6.0,Ta,0.0,True
mp-680380,Ca2Ta2O7,1.9484058282297525,0.2717386870983301,[6.0],5.0,5.0,5.0,Octahedron,"1a, 1b, 2c",1,6.0,Ta,0.0,True
mp-680836,Ta4Te9I4O,1.6648430304090698,0.7655159843879435,"[1.0, 1.0]",5.0,5.0,5.0,"Pentagonal bipyramid, Single neighbor",4f,2,1.0,Ta,0.0,True
mp-680836,Ta4Te9I4O,1.6648430304090698,0.7655159843879435,"[1.0, 1.0]",5.0,5.0,5.0,"Pentagonal bipyramid, Single neighbor",4f,2,1.0,Ta,0.0,True
mp-684727,CsTaCo(OF2)2,1.904223113877333,0.8676447063604726,[3.0],5.0,5.0,5.0,Octahedron,1a,1,3.0,Ta,0.0,True
mp-684742,SrLaTaMnO6,2.008325304722501,0.0128433469274698,[6.0],5.0,5.0,5.0,Octahedron,4a,1,6.0,Ta,0.0,True
mp-684801,CaLaMgTaO6,1.983813462543964,0.1212904612859457,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Ta,0.0,True
mp-684817,K2LiTa6(PO8)3,1.8973737149435057,0.5359774681020169,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Ta,0.0,True
mp-685995,Ta6Pb4O19,1.959160630730432,0.252360133472278,[6.0],5.0,5.0,5.0,no_data,no_data,1,6.0,Ta,0.0,True
mp-690508,Ta2Mn4O9,1.8609156333236008,0.9243419925136866,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Ta,0.0,True
mp-694044,Na3Ca7Ta3Ti7O30,1.903915985338989,0.5026676327244738,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Ta,0.0,True
mp-694049,NaCa4TaTi4(SiO5)5,1.9040878526817,0.4805954792573762,[6.0],5.0,5.0,5.0,no_data,no_data,1,6.0,Ta,0.0,True
mp-694913,CaTa2Ga2(CuO4)3,1.936737975630087,0.3556630875890473,[6.0],5.0,5.0,5.0,Octahedron,"1a, 1f, 1g, 2i, 1d",1,6.0,Ta,0.0,True
mp-694929,SrLaTa2(NO)3,2.115451317425052,-0.1048472101523984,[3.0],5.0,5.0,5.0,Octahedron,1a,1,3.0,Ta,0.0,True
mp-695426,Na7Ca3Ta7Ti3O30,1.9488364544961363,0.2712213635100512,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Ta,0.0,True
mp-705502,NaCa9TaTi9(SiO5)10,1.8925404242605968,0.540569367989254,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Ta,0.0,True
mp-705743,Ta2MnO6,1.9263393272760656,0.5287261081323474,[6.0],5.0,5.0,5.0,Octahedron,"2e, 4f",1,6.0,Ta,0.0,True
mp-7148,K2SrTa2O7,1.8738255190814608,0.7995557899905129,[6.0],5.0,5.0,5.0,Octahedron,2e,1,6.0,Ta,0.0,True
mp-7181,CsSr2Ta3O10,1.94993736146233,0.5778224975107739,[6.0],5.0,5.0,5.0,Octahedron,"1a, 2g",1,6.0,Ta,0.0,True
mp-720394,Ca5TaTi3Al(SiO5)5,1.89712982307941,0.4452427626677818,[6.0],5.0,5.0,5.0,Octahedron,2i,1,6.0,Ta,0.0,True
mp-720689,Na4CaTa4TiO15,1.845396720201088,0.845974869449855,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Ta,0.0,True
mp-752515,YTa3O9,1.9176094064529048,0.4154148320996181,[6.0],5.0,5.0,5.0,Octahedron,"4f, 2a",1,6.0,Ta,0.0,True
mp-752686,Sm3TaO7,1.940910875780995,0.2722241636796833,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Ta,0.0,True
mp-753378,TaGaO4,1.8708591506062084,1.1908480217212438,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Ta,0.0,True
mp-753467,TaCrO4,1.8645547358886727,0.7238843135234665,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Ta,0.0,True
mp-753676,Ta2TiO6,1.9834674476693128,0.1560554678388181,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,2i,1,6.0,Ta,1.0,False
mp-753676,Ta2TiO6,1.9834674476693128,0.1560554678388181,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,2i,1,6.0,Ta,1.0,False
mp-753747,Ta3O7F,1.923528022494404,0.3069367704731614,"[6.0, 6.0]",5.0,5.0,5.0,"Pentagonal bipyramid, Octahedron","1a, 2i",2,6.0,Ta,0.0,True
mp-753747,Ta3O7F,1.923528022494404,0.3069367704731614,"[6.0, 6.0]",5.0,5.0,5.0,"Pentagonal bipyramid, Octahedron","1a, 2i",2,6.0,Ta,0.0,True
mp-754141,Ce3TaO7,2.00258504895746,-0.0552793260537205,[6.0],5.0,5.0,5.0,Octahedron,2b,1,6.0,Ta,0.0,True
mp-754411,TaFeO4,1.823285469771485,1.2077297734194543,[6.0],5.0,5.0,5.0,Octahedron,4c,1,6.0,Ta,0.0,True
mp-754505,SrTaNO2,1.8131331759315583,1.0499599161139404,"[3.0, 4.0, 5.0]",5.0,5.0,5.0,Octahedron,1a,1,3.0,Ta,0.0,True
mp-754505,SrTaNO2,1.8131331759315583,1.0499599161139404,"[3.0, 4.0, 5.0]",5.0,5.0,5.0,Octahedron,1a,1,4.0,Ta,0.0,True
mp-754505,SrTaNO2,1.8131331759315583,1.0499599161139404,"[3.0, 4.0, 5.0]",5.0,5.0,5.0,Octahedron,1a,1,5.0,Ta,0.0,True
mp-754550,Tb3TaO7,2.015693907072892,-0.1470932388495292,[6.0],5.0,5.0,5.0,Octahedron,2b,1,6.0,Ta,0.0,True
mp-754944,TaFeO4,1.9315214833184151,0.6419605350681936,[6.0],5.0,5.0,5.0,Octahedron,2i,1,6.0,Ta,0.0,True
mp-755013,Li5TaO5,1.9648331624126805,0.1228492418784923,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Ta,0.0,True
mp-755190,TaVO4,1.888750493649438,0.6153982617126895,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Ta,0.0,True
mp-755441,SrTaNO2,1.6611451206909678,1.695928885845106,[4.0],5.0,5.0,5.0,Octahedron,2c,1,4.0,Ta,0.0,True
mp-755461,Dy3TaO7,2.016752568487767,-0.1660387439065214,[6.0],5.0,5.0,5.0,Octahedron,2b,1,6.0,Ta,0.0,True
mp-755628,TaFeO4,1.7845597036756338,1.5264039986497553,[6.0],5.0,5.0,5.0,Octahedron,4e,1,6.0,Ta,0.0,True
mp-755652,Dy3TaO7,1.9351350117371973,0.2416379846051882,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Ta,0.0,True
mp-755660,Lu3TaO7,1.9734807479915035,0.0569631368736172,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Ta,0.0,True
mp-755663,Ta2Pb2O7,1.8782904017662667,0.7974066587283474,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Ta,0.0,True
mp-755898,Er3TaO7,1.932530349827852,0.2330521800546829,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Ta,0.0,True
mp-755941,Sm3TaO7,1.9918819982185167,-0.0514892513337039,[6.0],5.0,5.0,5.0,Octahedron,2b,1,6.0,Ta,0.0,True
mp-756050,TaCuO3,1.9135655631167008,0.5549756041403018,[6.0],5.0,5.0,5.0,Octahedron,"2i, 2h",1,6.0,Ta,0.0,True
mp-756076,TbTaO4,1.6277545001202367,2.177215683226872,[6.0],5.0,5.0,5.0,Octahedron,4e,1,6.0,Ta,0.0,True
mp-756160,Er3TaO7,2.0326664631141096,-0.2748885271061884,[6.0],5.0,5.0,5.0,Octahedron,2b,1,6.0,Ta,0.0,True
mp-756170,Sr3LiTa4(O6F)2,2.008319110823263,0.0433237958969337,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,"1a, 3d",1,6.0,Ta,1.0,False
mp-756170,Sr3LiTa4(O6F)2,2.008319110823263,0.0433237958969337,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,"1a, 3d",1,6.0,Ta,1.0,False
mp-756277,Er3TaO7,2.146581749018151,-0.8938950513048995,[6.0],5.0,5.0,5.0,Octahedron,"1a, 1b",1,6.0,Ta,0.0,True
mp-756340,TaCrO4,1.954853293428232,0.2637862397694622,[6.0],5.0,5.0,5.0,Octahedron,2h,1,6.0,Ta,0.0,True
mp-756598,ErTa3O9,1.916172692031742,0.4186217914939789,[6.0],5.0,5.0,5.0,Octahedron,"4f, 2a",1,6.0,Ta,0.0,True
mp-756704,LuTa3O9,1.915073011313925,0.4217016491301667,[6.0],5.0,5.0,5.0,Octahedron,"4f, 2a",1,6.0,Ta,0.0,True
mp-756810,Sr3Ta4(O6F)2,2.0004814950235303,0.0266626132133088,[6.0],5.0,5.0,5.0,Octahedron,"1a, 3d",1,6.0,Ta,0.0,True
mp-756837,Ca4Zr3TaO12,2.0353940736127063,0.0197040963013784,[6.0],4.0,4.0,4.0,Octahedron,1g,1,6.0,Ta,0.0,True
mp-756898,TmTaO4,1.6099825694700258,2.2766369720587307,[6.0],5.0,5.0,5.0,Octahedron,4e,1,6.0,Ta,0.0,True
mp-757158,LiTa3O8,1.9409499756114408,0.3102542792703632,"[6.0, 7.0]",5.0,5.0,5.0,"Pentagonal bipyramid, Octahedron","4j, 2f",2,6.0,Ta,0.0,True
mp-757158,LiTa3O8,1.9409499756114408,0.3102542792703632,"[6.0, 7.0]",5.0,5.0,5.0,"Pentagonal bipyramid, Octahedron","4j, 2f",2,7.0,Ta,0.0,True
mp-757365,LaTa3O9,1.895642299852753,0.4868471545730971,[6.0],5.0,5.0,5.0,Octahedron,2i,1,6.0,Ta,0.0,True
mp-757546,K3Ta8O21,1.854212748985005,0.6738071506163394,[6.0],4.88,4.88,4.88,Octahedron,"4d, 12k",1,6.0,Ta,0.0,True
mp-757588,Y11Ta5O28,1.9876767411299143,0.1589275294947349,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,1a,1,6.0,Ta,1.0,False
mp-757588,Y11Ta5O28,1.9876767411299143,0.1589275294947349,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,1a,1,6.0,Ta,1.0,False
mp-757779,La5Ta22O62,1.936633947897996,0.3171933547737585,"[6.0, 7.0]",5.0,5.0,5.0,"Pentagonal bipyramid, Octahedron",2b,2,6.0,Ta,0.0,True
mp-757779,La5Ta22O62,1.936633947897996,0.3171933547737585,"[6.0, 7.0]",5.0,5.0,5.0,"Pentagonal bipyramid, Octahedron",2b,2,7.0,Ta,0.0,True
mp-758317,YTa3O9,1.893652579614408,0.5148862308612074,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Ta,0.0,True
mp-758331,NdTa3O9,1.905890564869803,0.4573424983916164,[6.0],5.0,5.0,5.0,Octahedron,2i,1,6.0,Ta,0.0,True
mp-758374,Ta7(P2O7)8,1.9659310529527592,0.1188607618647879,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,"3e, 3d, 1b",1,6.0,Ta,1.0,False
mp-758374,Ta7(P2O7)8,1.9659310529527592,0.1188607618647879,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,"3e, 3d, 1b",1,6.0,Ta,1.0,False
mp-758379,Y11Ta5O28,1.9565597665030008,0.2889390219855082,"[6.0, 6.0, 7.0]",4.666666666666667,4.0,5.0,"Pentagonal bipyramid, Octahedron","1b, 2c",2,6.0,Ta,1.0,False
mp-758379,Y11Ta5O28,1.9565597665030008,0.2889390219855082,"[6.0, 6.0, 7.0]",4.666666666666667,4.0,5.0,"Pentagonal bipyramid, Octahedron","1b, 2c",2,6.0,Ta,1.0,False
mp-758379,Y11Ta5O28,1.9565597665030008,0.2889390219855082,"[6.0, 6.0, 7.0]",4.666666666666667,4.0,5.0,"Pentagonal bipyramid, Octahedron","1b, 2c",2,7.0,Ta,1.0,False
mp-758895,Ta2Tl2P7HO24,1.9286909151123053,0.2759304093887176,[6.0],5.0,5.0,5.0,Octahedron,4f,1,6.0,Ta,0.0,True
mp-759172,TaSb3O8,1.9894331656261328,0.0631787665159577,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Ta,0.0,True
mp-760053,Ta2MnO6,1.9319965574834768,0.4899569726150413,[6.0],5.0,5.0,5.0,Octahedron,4f,1,6.0,Ta,0.0,True
mp-760402,TaRhO4,1.8674890080421185,0.6770550114168392,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Ta,0.0,True
mp-760439,TaTiO4,1.899978752659213,0.5584753350837321,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Ta,0.0,True
mp-761132,Ta5Pb11O26,2.0060389019753333,-0.004149769636806,[6.0],4.8,4.8,4.8,Octahedron,"1a, 2f, 2e",1,6.0,Ta,0.0,True
mp-761390,TaFeO4,1.8970992079708813,0.503921646998559,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Ta,0.0,True
mp-7638,LiTa3O8,1.9235225903708448,0.474488840267396,[6.0],5.0,5.0,5.0,Octahedron,"2e, 4f",1,6.0,Ta,0.0,True
mp-765640,Sm3Ta17O47,1.918011367032885,0.3683836607038102,"[6.0, 7.0]",5.0,5.0,5.0,"Pentagonal bipyramid, Octahedron","2m, 1d",2,6.0,Ta,0.0,True
mp-765640,Sm3Ta17O47,1.918011367032885,0.3683836607038102,"[6.0, 7.0]",5.0,5.0,5.0,"Pentagonal bipyramid, Octahedron","2m, 1d",2,7.0,Ta,0.0,True
mp-766102,Ta2MnO6,1.9210971428323915,0.5358480733471376,[6.0],5.0,5.0,5.0,Octahedron,"4g, 2f, 2e",1,6.0,Ta,0.0,True
mp-767456,Li3Ta5Cu2O15,1.978037137239289,0.1846598954119001,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Ta,0.0,True
mp-768074,LiTaWO6,1.9464506919641296,0.2156140296834532,[6.0],5.0,5.0,5.0,Octahedron,4b,1,6.0,Ta,0.0,True
mp-768585,HoTa3O9,1.916594727860505,0.4175640690465299,[6.0],5.0,5.0,5.0,Octahedron,"4f, 2a",1,6.0,Ta,0.0,True
mp-769246,Sr4Ta2O9,1.819691350252476,1.2418331988119922,[6.0],5.0,5.0,5.0,Octahedron,4e,1,6.0,Ta,0.0,True
mp-769266,Ca3Ta2O8,1.915145417713579,0.8676143467866482,[6.0],5.0,5.0,5.0,Octahedron,8f,1,6.0,Ta,0.0,True
mp-769268,Sr4Ta2O9,1.8533851005611173,0.9900503314318394,[6.0],5.0,5.0,5.0,Octahedron,4c,1,6.0,Ta,0.0,True
mp-769271,Sr4Ta2O9,1.8422145671742785,1.0589918533933198,[6.0],5.0,5.0,5.0,Octahedron,2i,1,6.0,Ta,0.0,True
mp-769297,Sr5Ta4O15,1.8077412186822384,1.030144384711049,[6.0],5.0,5.0,5.0,Octahedron,"2d, 2c",1,6.0,Ta,0.0,True
mp-769301,Ca4Ta2O9,1.9063377954612868,0.7408482648326662,[6.0],5.0,5.0,5.0,Octahedron,8d,1,6.0,Ta,0.0,True
mp-769307,Ca4Ta2O9,1.829155066259603,1.0219653670734872,[6.0],5.0,5.0,5.0,Octahedron,4c,1,6.0,Ta,0.0,True
mp-769317,Ca4Ta2O9,1.8254186682580529,1.0494731787281224,[6.0],5.0,5.0,5.0,Octahedron,4e,1,6.0,Ta,0.0,True
mp-769333,Ca4Ta2O9,1.9053433428516136,0.6488460650282915,[6.0],5.0,5.0,5.0,Octahedron,2i,1,6.0,Ta,0.0,True
mp-769344,Ba4Ta2O9,1.8190569580695983,1.331544222798326,[6.0],5.0,5.0,5.0,Octahedron,4e,1,6.0,Ta,0.0,True
mp-769349,BaTa6O16,1.9251725069068053,0.3291172370298069,"[6.0, 7.0]",5.0,5.0,5.0,"Pentagonal bipyramid, Octahedron","1a, 2d",2,6.0,Ta,0.0,True
mp-769349,BaTa6O16,1.9251725069068053,0.3291172370298069,"[6.0, 7.0]",5.0,5.0,5.0,"Pentagonal bipyramid, Octahedron","1a, 2d",2,7.0,Ta,0.0,True
mp-769390,Ca3Ta2O8,1.8042096273404349,1.230756957916011,[6.0],5.0,5.0,5.0,Octahedron,4f,1,6.0,Ta,0.0,True
mp-769399,BaTa4O11,1.955591518019362,0.2562200483246721,[6.0],5.0,5.0,5.0,"Pentagonal bipyramid, Octahedron","2c, 6g",2,6.0,Ta,0.0,True
mp-769571,Ba2Ta2O7,1.9261827911167613,0.5449055243167498,[6.0],5.0,5.0,5.0,Octahedron,"2b, 2d",1,6.0,Ta,0.0,True
mp-769582,Sr5Ta4O15,1.813230224908193,1.0460418796686155,[6.0],5.0,5.0,5.0,Octahedron,"4c, 4d",1,6.0,Ta,0.0,True
mp-769610,Ca5Ta4O15,1.7965694327003727,1.126828138147014,[6.0],5.0,5.0,5.0,Octahedron,"4c, 4d",1,6.0,Ta,0.0,True
mp-769649,GdTa3O9,1.9017500503785807,0.5514339524459169,"[6.0, 7.0]",5.0,5.0,5.0,"Pentagonal bipyramid, Octahedron","4j, 2f",2,6.0,Ta,0.0,True
mp-769649,GdTa3O9,1.9017500503785807,0.5514339524459169,"[6.0, 7.0]",5.0,5.0,5.0,"Pentagonal bipyramid, Octahedron","4j, 2f",2,7.0,Ta,0.0,True
mp-769809,Gd3TaO7,1.9433171453264968,0.2346295672859679,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Ta,0.0,True
mp-769931,Tm3TaO7,1.930450927516501,0.2336581204982902,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Ta,0.0,True
mp-770124,GdTa7O19,1.945688223143952,0.4735955093546662,"[6.0, 7.0]",5.0,5.0,5.0,"Pentagonal bipyramid, Octahedron","2a, 12l",2,6.0,Ta,0.0,True
mp-770124,GdTa7O19,1.945688223143952,0.4735955093546662,"[6.0, 7.0]",5.0,5.0,5.0,"Pentagonal bipyramid, Octahedron","2a, 12l",2,7.0,Ta,0.0,True
mp-770239,Ba2Ta2O7,1.827110393397936,1.0803917147546471,[6.0],5.0,5.0,5.0,Octahedron,2c,1,6.0,Ta,0.0,True
mp-770284,SmTaO4,1.622456921287738,2.200232514448862,[6.0],5.0,5.0,5.0,Octahedron,4e,1,6.0,Ta,0.0,True
