material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,N_wyckoff,num_N_chemenvs,CN,element,charge_range,is_single_charge,site_index,cn_found,d_min,d_max,d_mean,d_std,d_range,angle_mean,angle_std,angle_min,angle_max,bridging_O_count,bridging_O_fraction,n_candidate_sites_same_cn,geometry_type
mp-559129,Li3Er(NO3)6,1.390827025887369,0.2407628345660082,[3.0],5.0,5.0,5.0,Trigonal plane,4e,1,3.0,N,0.0,True,38.0,3.0,1.2377369787766748,1.2861670549793778,1.2693847722576526,0.022392046621512673,0.04843007620270301,119.99994804436217,3.232892093348004,115.4321429480596,122.45342176486363,2.0,0.6666666666666666,7,Trigonal plane
mp-559129,Li3Er(NO3)6,1.390827025887369,0.2407628345660082,[3.0],5.0,5.0,5.0,Trigonal plane,4e,1,3.0,N,0.0,True,39.0,3.0,1.2233521530906297,1.2952200178193383,1.2698102674053695,0.0328990649547009,0.07186786472870854,119.9999940178583,4.009629380521151,114.36192089008756,123.34323493897448,2.0,0.6666666666666666,8,Trigonal plane
mp-559136,CaH8(NO5)2,1.2954340793320185,0.0556200811088784,[3.0],5.0,5.0,5.0,Trigonal plane,4e,1,3.0,N,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
mp-559562,AgTeNO5,1.4662728652494923,0.3837019799821609,[3.0],5.0,5.0,5.0,Trigonal plane,4c,1,3.0,N,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
mp-559722,Hg3(NO4)2,1.4160484392652526,0.2868563624198174,[3.0],5.0,5.0,5.0,Trigonal plane,8c,1,3.0,N,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
mp-560068,Na3NO4,1.3815584449762972,-0.0765422439202281,[4.0],5.0,5.0,5.0,"Tetrahedron, Square-face capped trigonal prism, Octahedron",8c,3,4.0,N,0.0,True,24.0,4.0,1.3856191120529235,1.3922508831537392,1.387796385279291,0.0026278125503838463,0.006631771100815698,92.41698233166015,29.377268161454666,34.03580572218919,117.02225157237132,4.0,1.0,1,"Tetrahedron, Square-face capped trigonal prism, Octahedron"
mp-560068,Na3NO4,1.3815584449762972,-0.0765422439202281,[4.0],5.0,5.0,5.0,"Tetrahedron, Square-face capped trigonal prism, Octahedron",8c,3,4.0,N,0.0,True,25.0,4.0,1.3856191120529235,1.3922508831537388,1.3877963852792905,0.002627812550383592,0.0066317711008152536,92.41698233166015,29.377268161454662,34.035805722189174,117.02225157237129,4.0,1.0,2,"Tetrahedron, Square-face capped trigonal prism, Octahedron"
mp-560068,Na3NO4,1.3815584449762972,-0.0765422439202281,[4.0],5.0,5.0,5.0,"Tetrahedron, Square-face capped trigonal prism, Octahedron",8c,3,4.0,N,0.0,True,26.0,4.0,1.3856191120529238,1.3922508831537392,1.3877963852792907,0.002627812550383868,0.006631771100815476,109.46724114013331,0.7253318999229469,108.78496969295502,110.6568538978345,4.0,1.0,3,"Tetrahedron, Square-face capped trigonal prism, Octahedron"
mp-560068,Na3NO4,1.3815584449762972,-0.0765422439202281,[4.0],5.0,5.0,5.0,"Tetrahedron, Square-face capped trigonal prism, Octahedron",8c,3,4.0,N,0.0,True,27.0,4.0,1.3856191120529235,1.3922508831537395,1.3877963852792903,0.0026278125503841863,0.00663177110081592,92.41698233166011,29.377268161454666,34.035805722189146,117.02225157237122,4.0,1.0,4,"Tetrahedron, Square-face capped trigonal prism, Octahedron"
mp-560068,Na3NO4,1.3815584449762972,-0.0765422439202281,[4.0],5.0,5.0,5.0,"Tetrahedron, Square-face capped trigonal prism, Octahedron",8c,3,4.0,N,0.0,True,28.0,4.0,1.3856191120529235,1.392250883153739,1.387796385279291,0.0026278125503835983,0.006631771100815476,109.46724114013331,0.7253318999229609,108.78496969295496,110.6568538978345,4.0,1.0,5,"Tetrahedron, Square-face capped trigonal prism, Octahedron"
mp-560068,Na3NO4,1.3815584449762972,-0.0765422439202281,[4.0],5.0,5.0,5.0,"Tetrahedron, Square-face capped trigonal prism, Octahedron",8c,3,4.0,N,0.0,True,29.0,4.0,1.3856191120529233,1.3922508831537388,1.387796385279291,0.0026278125503835874,0.006631771100815476,109.46724114013331,0.7253318999229621,108.78496969295497,110.65685389783452,4.0,1.0,6,"Tetrahedron, Square-face capped trigonal prism, Octahedron"
mp-560068,Na3NO4,1.3815584449762972,-0.0765422439202281,[4.0],5.0,5.0,5.0,"Tetrahedron, Square-face capped trigonal prism, Octahedron",8c,3,4.0,N,0.0,True,30.0,4.0,1.3856191120529235,1.3922508831537395,1.3877963852792905,0.0026278125503840385,0.00663177110081592,92.41698233166011,29.37726816145466,34.035805722189146,117.02225157237122,4.0,1.0,7,"Tetrahedron, Square-face capped trigonal prism, Octahedron"
mp-560068,Na3NO4,1.3815584449762972,-0.0765422439202281,[4.0],5.0,5.0,5.0,"Tetrahedron, Square-face capped trigonal prism, Octahedron",8c,3,4.0,N,0.0,True,31.0,4.0,1.385619112052923,1.392250883153739,1.3877963852792907,0.00262781255038383,0.00663177110081592,109.46724114013331,0.7253318999229591,108.784969692955,110.65685389783454,4.0,1.0,8,"Tetrahedron, Square-face capped trigonal prism, Octahedron"
mp-560120,Na2Pd(NO3)4,1.544344338100609,0.5376517876013637,[3.0],5.0,5.0,5.0,"Trigonal plane, Pentagonal bipyramid",4e,2,3.0,N,0.0,True,6.0,3.0,1.2435219590085256,1.3267152642329396,1.271444036250262,0.03908335999909843,0.08319330522441404,83.6363458923096,24.227797549318062,56.86256461831468,115.5395195892336,2.0,0.6666666666666666,1,"Trigonal plane, Pentagonal bipyramid"
mp-560120,Na2Pd(NO3)4,1.544344338100609,0.5376517876013637,[3.0],5.0,5.0,5.0,"Trigonal plane, Pentagonal bipyramid",4e,2,3.0,N,0.0,True,7.0,3.0,1.2435219590085256,1.3267152642329414,1.2714440362502621,0.03908335999909937,0.08319330522441581,119.99993376450323,3.7127749406356214,115.5395195892336,124.62921894142737,2.0,0.6666666666666666,2,"Trigonal plane, Pentagonal bipyramid"
mp-560120,Na2Pd(NO3)4,1.544344338100609,0.5376517876013637,[3.0],5.0,5.0,5.0,"Trigonal plane, Pentagonal bipyramid",4e,2,3.0,N,0.0,True,9.0,3.0,1.243521959008527,1.3267152642329385,1.2714440362502613,0.039083359999097955,0.0831933052244116,83.6363458923096,24.227797549318076,56.86256461831463,115.5395195892336,2.0,0.6666666666666666,3,"Trigonal plane, Pentagonal bipyramid"
mp-560120,Na2Pd(NO3)4,1.544344338100609,0.5376517876013637,[3.0],5.0,5.0,5.0,"Trigonal plane, Pentagonal bipyramid",4e,2,3.0,N,0.0,True,12.0,3.0,1.2435219590085274,1.326715264232939,1.271444036250262,0.0390833599990979,0.0831933052244116,119.99993376450323,3.712774940635606,115.53951958923365,124.62921894142737,2.0,0.6666666666666666,4,"Trigonal plane, Pentagonal bipyramid"
mp-560219,K4Sb2N3O9F7,1.2547845118329528,-0.030028300399752,[3.0],5.0,5.0,5.0,Trigonal plane,"8d, 4c",1,3.0,N,0.0,True,24.0,3.0,1.2679236188817804,1.27149526991446,1.2699240600417128,0.001489374006808251,0.0035716510326795348,11.472534503583907,3.6107545191817016,6.439529248557009,14.73600826430155,0.0,0.0,1,Trigonal plane
mp-560219,K4Sb2N3O9F7,1.2547845118329528,-0.030028300399752,[3.0],5.0,5.0,5.0,Trigonal plane,"8d, 4c",1,3.0,N,0.0,True,25.0,3.0,1.2679236188817813,1.2714952699144588,1.2699240600417128,0.0014893740068075269,0.0035716510326775364,11.472534503583953,3.6107545191816537,6.439529248557122,14.73600826430155,0.0,0.0,2,Trigonal plane
mp-560219,K4Sb2N3O9F7,1.2547845118329528,-0.030028300399752,[3.0],5.0,5.0,5.0,Trigonal plane,"8d, 4c",1,3.0,N,0.0,True,26.0,3.0,1.267923618881781,1.2714952699144588,1.2699240600417125,0.0014893740068075622,0.0035716510326777584,82.8236139773051,34.65815274026058,36.36525763980061,119.58043687320554,0.0,0.0,3,Trigonal plane
mp-560219,K4Sb2N3O9F7,1.2547845118329528,-0.030028300399752,[3.0],5.0,5.0,5.0,Trigonal plane,"8d, 4c",1,3.0,N,0.0,True,28.0,3.0,1.267923618881781,1.2714952699144584,1.2699240600417123,0.0014893740068073209,0.0035716510326773143,82.82361397730516,34.6581527402606,36.36525763980063,119.5804368732056,0.0,0.0,4,Trigonal plane
mp-560219,K4Sb2N3O9F7,1.2547845118329528,-0.030028300399752,[3.0],5.0,5.0,5.0,Trigonal plane,"8d, 4c",1,3.0,N,0.0,True,30.0,3.0,1.2679236188817806,1.2714952699144593,1.2699240600417125,0.0014893740068079172,0.0035716510326786466,82.82361397730517,34.65815274026059,36.365257639800674,119.58043687320563,0.0,0.0,5,Trigonal plane
mp-560219,K4Sb2N3O9F7,1.2547845118329528,-0.030028300399752,[3.0],5.0,5.0,5.0,Trigonal plane,"8d, 4c",1,3.0,N,0.0,True,31.0,3.0,1.267923618881781,1.2714952699144586,1.2699240600417128,0.0014893740068075696,0.0035716510326775364,11.472534503583839,3.6107545191817767,6.4395292485568385,14.73600826430155,0.0,0.0,6,Trigonal plane
mp-560219,K4Sb2N3O9F7,1.2547845118329528,-0.030028300399752,[3.0],5.0,5.0,5.0,Trigonal plane,"8d, 4c",1,3.0,N,0.0,True,33.0,3.0,1.2679236188817804,1.2714952699144586,1.2699240600417128,0.0014893740068079317,0.0035716510326782025,11.472534503583896,3.610754519181733,6.439529248556951,14.73600826430155,0.0,0.0,7,Trigonal plane
mp-560219,K4Sb2N3O9F7,1.2547845118329528,-0.030028300399752,[3.0],5.0,5.0,5.0,Trigonal plane,"8d, 4c",1,3.0,N,0.0,True,34.0,3.0,1.2679236188817808,1.2714952699144588,1.2699240600417128,0.0014893740068077684,0.0035716510326779805,82.82361397730513,34.658152740260554,36.365257639800674,119.58043687320553,0.0,0.0,8,Trigonal plane
mp-560230,CeAg6(NO3)9,1.4510366035094378,0.3542261723247825,[3.0],5.0,5.0,5.0,Trigonal plane,"6e, 12f",1,3.0,N,0.0,True,15.0,3.0,1.2609079596940356,1.277275974659825,1.2718199431553963,0.007715937501791886,0.016368014965789435,120.0,1.2564021392605842,118.22317905486645,120.88841345505419,2.0,0.6666666666666666,1,Trigonal plane
mp-560230,CeAg6(NO3)9,1.4510366035094378,0.3542261723247825,[3.0],5.0,5.0,5.0,Trigonal plane,"6e, 12f",1,3.0,N,0.0,True,18.0,3.0,1.2609079596940356,1.2772759746598257,1.2718199431553963,0.007715937501791937,0.0163680149657901,120.00000000000001,1.2564021392606213,118.2231790548664,120.88841345505425,2.0,0.6666666666666666,2,Trigonal plane
mp-560230,CeAg6(NO3)9,1.4510366035094378,0.3542261723247825,[3.0],5.0,5.0,5.0,Trigonal plane,"6e, 12f",1,3.0,N,0.0,True,21.0,3.0,1.2609079596940387,1.2772759746598252,1.2718199431553965,0.007715937501789896,0.016368014965786548,120.00000000000001,1.256402139260534,118.22317905486653,120.88841345505415,2.0,0.6666666666666666,3,Trigonal plane
mp-560230,CeAg6(NO3)9,1.4510366035094378,0.3542261723247825,[3.0],5.0,5.0,5.0,Trigonal plane,"6e, 12f",1,3.0,N,0.0,True,22.0,3.0,1.2609079419247842,1.2772759811715726,1.2718199680893096,0.0077159676974209385,0.016368039246788424,120.0,1.2563996996442244,118.22318250500166,120.8884087474992,2.0,0.6666666666666666,4,Trigonal plane
mp-560230,CeAg6(NO3)9,1.4510366035094378,0.3542261723247825,[3.0],5.0,5.0,5.0,Trigonal plane,"6e, 12f",1,3.0,N,0.0,True,26.0,3.0,1.2609079596940374,1.2772759746598257,1.2718199431553967,0.007715937501790995,0.016368014965788324,120.0,1.2564021392605842,118.22317905486645,120.88841345505419,2.0,0.6666666666666666,5,Trigonal plane
mp-560230,CeAg6(NO3)9,1.4510366035094378,0.3542261723247825,[3.0],5.0,5.0,5.0,Trigonal plane,"6e, 12f",1,3.0,N,0.0,True,31.0,3.0,1.260907941924783,1.2772759811715722,1.271819968089309,0.0077159676974214095,0.01636803924678909,120.0,1.256399699644248,118.22318250500162,120.88840874749918,2.0,0.6666666666666666,6,Trigonal plane
mp-560322,K2RuN3Cl3O5,1.3578564839973832,0.269412267901192,"[1.0, 2.0]",2.5,2.0,3.0,"Single neighbor, Angular",2i,2,1.0,N,1.0,False,,,,,,,,,,,,,,0,"Single neighbor, Angular"
mp-560322,K2RuN3Cl3O5,1.3578564839973832,0.269412267901192,"[1.0, 2.0]",2.5,2.0,3.0,"Single neighbor, Angular",2i,2,2.0,N,1.0,False,6.0,2.0,1.2439801311991208,1.2550701681762673,1.249525149687694,0.00554501848857325,0.0110900369771465,96.74610256381942,0.0,96.74610256381942,96.74610256381942,0.0,0.0,1,"Single neighbor, Angular"
mp-560322,K2RuN3Cl3O5,1.3578564839973832,0.269412267901192,"[1.0, 2.0]",2.5,2.0,3.0,"Single neighbor, Angular",2i,2,2.0,N,1.0,False,7.0,2.0,1.2431434618576627,1.256175189652981,1.2496593257553217,0.006515863897659124,0.013031727795318249,120.20539175541539,0.0,120.20539175541539,120.20539175541539,0.0,0.0,2,"Single neighbor, Angular"
mp-560322,K2RuN3Cl3O5,1.3578564839973832,0.269412267901192,"[1.0, 2.0]",2.5,2.0,3.0,"Single neighbor, Angular",2i,2,2.0,N,1.0,False,9.0,2.0,1.2431434618576618,1.2561751896529818,1.2496593257553217,0.0065158638976600125,0.013031727795320025,120.20539175541539,0.0,120.20539175541539,120.20539175541539,0.0,0.0,3,"Single neighbor, Angular"
mp-560322,K2RuN3Cl3O5,1.3578564839973832,0.269412267901192,"[1.0, 2.0]",2.5,2.0,3.0,"Single neighbor, Angular",2i,2,2.0,N,1.0,False,10.0,2.0,1.24398013119912,1.2550701681762677,1.249525149687694,0.005545018488573805,0.01109003697714761,96.74610256381943,0.0,96.74610256381943,96.74610256381943,0.0,0.0,4,"Single neighbor, Angular"
mp-560443,AgHg2NO5,1.3001723599518376,0.0597641107933328,[3.0],5.0,5.0,5.0,Trigonal plane,4c,1,3.0,N,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
mp-560578,RbTeNO3F4,1.317438695484864,0.094490748343152,[3.0],5.0,5.0,5.0,Trigonal plane,1a,1,3.0,N,0.0,True,10.0,3.0,1.2392261534744577,1.299356999528901,1.269102386731597,0.024549773116576835,0.06013084605444319,119.99999286033174,2.731477593961264,116.39442737981653,123.0033496065367,1.0,0.3333333333333333,1,Trigonal plane
mp-560578,RbTeNO3F4,1.317438695484864,0.094490748343152,[3.0],5.0,5.0,5.0,Trigonal plane,1a,1,3.0,N,0.0,True,11.0,3.0,1.2394147010907786,1.3161673841696475,1.270259301973683,0.0330950645051797,0.07675268307886896,28.76606444536762,10.26820769777841,14.738130009299866,39.03071245057702,1.0,0.3333333333333333,2,Trigonal plane
mp-560716,Cs2Cr(NO3)5,1.6258566632470235,0.6944792175235004,[3.0],5.0,5.0,5.0,Trigonal plane,"6c, 3a",1,3.0,N,0.0,True,10.0,3.0,1.2393952147474179,1.3297187560685222,1.271855531199744,0.04101679612229852,0.09032354132110432,59.12784251150354,34.7059363382025,10.273506992085018,87.64077230345457,1.0,0.3333333333333333,1,Trigonal plane
mp-560716,Cs2Cr(NO3)5,1.6258566632470235,0.6944792175235004,[3.0],5.0,5.0,5.0,Trigonal plane,"6c, 3a",1,3.0,N,0.0,True,11.0,3.0,1.239400520440297,1.3297085640002937,1.271854527509886,0.04101021664449318,0.09030804355999678,79.5292090722724,29.197047033433392,44.808660002534246,116.2431379760381,1.0,0.3333333333333333,2,Trigonal plane
mp-560716,Cs2Cr(NO3)5,1.6258566632470235,0.6944792175235004,[3.0],5.0,5.0,5.0,Trigonal plane,"6c, 3a",1,3.0,N,0.0,True,12.0,3.0,1.2394016319796068,1.3297113872974407,1.2718523748136041,0.04101339700911523,0.0903097553178338,119.99955486668277,3.4549723146917417,116.24201333492815,124.58311985223446,1.0,0.3333333333333333,3,Trigonal plane
mp-560716,Cs2Cr(NO3)5,1.6258566632470235,0.6944792175235004,[3.0],5.0,5.0,5.0,Trigonal plane,"6c, 3a",1,3.0,N,0.0,True,14.0,3.0,1.2393952147474168,1.329718756068522,1.2718555311997435,0.04101679612229866,0.0903235413211052,59.12784251150354,34.7059363382025,10.273506992085018,87.64077230345457,1.0,0.3333333333333333,4,Trigonal plane
mp-560716,Cs2Cr(NO3)5,1.6258566632470235,0.6944792175235004,[3.0],5.0,5.0,5.0,Trigonal plane,"6c, 3a",1,3.0,N,0.0,True,15.0,3.0,1.239401631979606,1.32971138729744,1.2718523748136032,0.04101339700911547,0.09030975531783403,119.99955486668274,3.454972314691728,116.2420133349282,124.58311985223446,1.0,0.3333333333333333,5,Trigonal plane
mp-560716,Cs2Cr(NO3)5,1.6258566632470235,0.6944792175235004,[3.0],5.0,5.0,5.0,Trigonal plane,"6c, 3a",1,3.0,N,0.0,True,22.0,3.0,1.2394005204402962,1.3297085640002944,1.2718545275098867,0.04101021664449335,0.09030804355999811,79.52920907227237,29.19704703343339,44.808660002534225,116.24313797603807,1.0,0.3333333333333333,6,Trigonal plane
mp-561037,K8UCr4(NO12)2,1.190912938737093,-0.152536176217974,[3.0],5.0,5.0,5.0,Trigonal plane,2i,1,3.0,N,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
mp-561127,K2Ce(NO3)6,1.5958419270394342,0.6625285263373808,[3.0],5.0,5.0,5.0,Trigonal plane,4e,1,3.0,N,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
mp-561222,K2HgBr2(NO6)2,1.4600115024239222,0.3744305045318571,[3.0],5.0,5.0,5.0,Trigonal plane,4g,1,3.0,N,0.0,True,10.0,3.0,1.248844170814357,1.2791037852062006,1.269017247075586,0.014264519021708466,0.03025961439184366,80.56526594896002,41.88675417192401,22.811015193438294,120.8478791435584,0.0,0.0,1,Trigonal plane
mp-561222,K2HgBr2(NO6)2,1.4600115024239222,0.3744305045318571,[3.0],5.0,5.0,5.0,Trigonal plane,4g,1,3.0,N,0.0,True,11.0,3.0,1.2488441708143578,1.2791037852062008,1.2690172470755863,0.014264519021708047,0.030259614391842993,82.30514130717401,25.455134746303777,64.3056429120453,118.30413809743143,0.0,0.0,2,Trigonal plane
mp-561222,K2HgBr2(NO6)2,1.4600115024239222,0.3744305045318571,[3.0],5.0,5.0,5.0,Trigonal plane,4g,1,3.0,N,0.0,True,12.0,3.0,1.248844170814357,1.2791037852062004,1.2690172470755858,0.014264519021708257,0.030259614391843437,82.30514130717404,25.45513474630381,64.30564291204531,118.3041380974315,0.0,0.0,3,Trigonal plane
mp-561222,K2HgBr2(NO6)2,1.4600115024239222,0.3744305045318571,[3.0],5.0,5.0,5.0,Trigonal plane,4g,1,3.0,N,0.0,True,13.0,3.0,1.2488441708143572,1.2791037852062004,1.2690172470755858,0.014264519021708099,0.030259614391843215,80.56526594896,41.886754171924004,22.811015193438294,120.84787914355839,0.0,0.0,4,Trigonal plane
mp-561251,Rb2Y(NO3)5,1.6385191879954129,0.7239617260984132,[3.0],5.0,5.0,5.0,Trigonal plane,"6c, 3a",1,3.0,N,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
mp-561966,Rb2U(N2O7)2,1.642854960101492,0.7339103450951693,[3.0],5.0,5.0,5.0,Trigonal plane,4e,1,3.0,N,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
mp-562172,CoAg(NO3)3,1.5892223807452903,0.6408169907262993,[3.0],5.0,5.0,5.0,Trigonal plane,4e,1,3.0,N,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
mp-572149,Cs2Al(NO3)5,1.6349052455271438,0.7117371594078519,[3.0],5.0,5.0,5.0,Trigonal plane,"6c, 3a",1,3.0,N,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
mp-5915,TlNO3,1.503108181880289,0.4721537673035655,[3.0],5.0,5.0,5.0,Trigonal plane,4c,1,3.0,N,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
mp-614951,RbNO3,1.4604146088227778,0.3729835071238228,[3.0],5.0,5.0,5.0,Trigonal plane,3a,1,3.0,N,0.0,True,9.0,3.0,1.2683890174977308,1.2699906557102973,1.2693905511262402,0.0007128207812560128,0.0016016382125665363,80.37924654940883,44.96288530718702,17.606884718582613,120.5526070667053,0.0,0.0,1,Trigonal plane
mp-614951,RbNO3,1.4604146088227778,0.3729835071238228,[3.0],5.0,5.0,5.0,Trigonal plane,3a,1,3.0,N,0.0,True,10.0,3.0,1.2633376801200833,1.2843795098861404,1.2710974601441953,0.009436144943895306,0.021041829766057063,84.15783777064928,37.26426539112143,33.15461867843078,121.14604578555091,0.0,0.0,2,Trigonal plane
mp-614951,RbNO3,1.4604146088227778,0.3729835071238228,[3.0],5.0,5.0,5.0,Trigonal plane,3a,1,3.0,N,0.0,True,12.0,3.0,1.2633406966008418,1.284379531289909,1.2710964619770537,0.009436505634131547,0.021038834689067087,119.99879446831692,1.111733850518846,118.49442800661434,121.14669147611127,0.0,0.0,3,Trigonal plane
mp-614951,RbNO3,1.4604146088227778,0.3729835071238228,[3.0],5.0,5.0,5.0,Trigonal plane,3a,1,3.0,N,0.0,True,13.0,3.0,1.2683890151384336,1.2699898489502144,1.2693902817007854,0.000712595713682125,0.0016008338117807774,119.9999025378479,0.5020749076334711,119.33734601873763,120.55227571717981,0.0,0.0,4,Trigonal plane
mp-614951,RbNO3,1.4604146088227778,0.3729835071238228,[3.0],5.0,5.0,5.0,Trigonal plane,3a,1,3.0,N,0.0,True,14.0,3.0,1.26332918201736,1.2843794921479155,1.2710926172136203,0.009439639083952159,0.021050310130555472,119.99879438903571,1.1116500787736299,118.49443031736276,121.14634385063056,0.0,0.0,5,Trigonal plane
mp-614951,RbNO3,1.4604146088227778,0.3729835071238228,[3.0],5.0,5.0,5.0,Trigonal plane,3a,1,3.0,N,0.0,True,15.0,3.0,1.268388985651536,1.269990567996262,1.269390506469623,0.0007128083771261988,0.0016015823447259603,119.99990253172217,0.5021702381193116,119.33734935574688,120.55260605762163,0.0,0.0,6,Trigonal plane
mp-615850,Pb2Se(NO4)2,1.2707255286745167,0.000184411721855,"[2.0, 3.0]",5.0,5.0,5.0,"Trigonal plane, Angular",2a,2,2.0,N,0.0,True,8.0,2.0,1.270552568657168,1.270552568657168,1.270552568657168,0.0,0.0,24.05976543052649,0.0,24.05976543052649,24.05976543052649,0.0,0.0,1,"Trigonal plane, Angular"
mp-615850,Pb2Se(NO4)2,1.2707255286745167,0.000184411721855,"[2.0, 3.0]",5.0,5.0,5.0,"Trigonal plane, Angular",2a,2,2.0,N,0.0,True,9.0,2.0,1.2705525686571684,1.2705525686571686,1.2705525686571684,1.5700924586837752e-16,2.220446049250313e-16,114.79573165932112,0.0,114.79573165932112,114.79573165932112,0.0,0.0,2,"Trigonal plane, Angular"
mp-615850,Pb2Se(NO4)2,1.2707255286745167,0.000184411721855,"[2.0, 3.0]",5.0,5.0,5.0,"Trigonal plane, Angular",2a,2,3.0,N,0.0,True,6.0,3.0,1.2696367335445002,1.2716352159350552,1.2709690551382036,0.0009420936336288433,0.001998482390555001,79.89594785651325,41.98132514424716,21.885036676557828,119.842067473596,0.0,0.0,1,"Trigonal plane, Angular"
mp-615850,Pb2Se(NO4)2,1.2707255286745167,0.000184411721855,"[2.0, 3.0]",5.0,5.0,5.0,"Trigonal plane, Angular",2a,2,3.0,N,0.0,True,7.0,3.0,1.269636733544499,1.2716352159350566,1.270969055138204,0.0009420936336300469,0.0019984823905576654,119.99673065934644,0.21872677488802963,119.84206747359605,120.30605703084721,0.0,0.0,2,"Trigonal plane, Angular"
mp-622000,Cs3Sb2N3(O3F2)3,1.2026676025950345,-0.1390384013299123,[3.0],5.0,5.0,5.0,Trigonal plane,"4f, 2e",1,3.0,N,0.0,True,10.0,3.0,1.2624091414080487,1.3015750103735315,1.27546443106321,0.018462967691037547,0.0391658689654828,81.39519658658195,28.777547731192104,61.046397439936456,122.09279487987291,0.0,0.0,1,Trigonal plane
mp-622000,Cs3Sb2N3(O3F2)3,1.2026676025950345,-0.1390384013299123,[3.0],5.0,5.0,5.0,Trigonal plane,"4f, 2e",1,3.0,N,0.0,True,11.0,3.0,1.2609888200801838,1.2815660766392607,1.2716530467021725,0.008417406339210556,0.02057725655907694,84.47644005018363,28.121348368309583,51.14175377102069,119.9271366997239,0.0,0.0,2,Trigonal plane
mp-622000,Cs3Sb2N3(O3F2)3,1.2026676025950345,-0.1390384013299123,[3.0],5.0,5.0,5.0,Trigonal plane,"4f, 2e",1,3.0,N,0.0,True,12.0,3.0,1.2624091414080496,1.3015750103735315,1.275464431063211,0.018462967691036815,0.03916586896548191,81.39519658658196,28.777547731192115,61.046397439936435,122.09279487987294,0.0,0.0,3,Trigonal plane
mp-622000,Cs3Sb2N3(O3F2)3,1.2026676025950345,-0.1390384013299123,[3.0],5.0,5.0,5.0,Trigonal plane,"4f, 2e",1,3.0,N,0.0,True,13.0,3.0,1.2609888200801802,1.281566076639261,1.2716530467021723,0.008417406339212202,0.020577256559080714,84.47644005018377,28.1213483683096,51.141753771020845,119.92713669972409,0.0,0.0,4,Trigonal plane
mp-622000,Cs3Sb2N3(O3F2)3,1.2026676025950345,-0.1390384013299123,[3.0],5.0,5.0,5.0,Trigonal plane,"4f, 2e",1,3.0,N,0.0,True,14.0,3.0,1.2609888200801833,1.2815660766392618,1.2716530467021725,0.008417406339211146,0.020577256559078494,60.305625262926775,18.85602910073362,43.200183467290266,86.57493855046937,0.0,0.0,5,Trigonal plane
mp-622000,Cs3Sb2N3(O3F2)3,1.2026676025950345,-0.1390384013299123,[3.0],5.0,5.0,5.0,Trigonal plane,"4f, 2e",1,3.0,N,0.0,True,15.0,3.0,1.2609888200801822,1.2815660766392605,1.271653046702172,0.008417406339211125,0.020577256559078272,60.30562526292679,18.856029100733608,43.200183467290266,86.57493855046937,0.0,0.0,6,Trigonal plane
mp-625861,H7NO6,1.2955992878131368,0.0537248733479352,[3.0],5.0,5.0,5.0,Trigonal plane,4a,1,3.0,N,0.0,True,28.0,3.0,1.2432067123681458,1.2955994505663888,1.2707693392667883,0.02147633946310313,0.05239273819824297,78.31903012588054,12.01577122394338,67.3278970480108,95.03798217933985,3.0,1.0,1,Trigonal plane
mp-625861,H7NO6,1.2955992878131368,0.0537248733479352,[3.0],5.0,5.0,5.0,Trigonal plane,4a,1,3.0,N,0.0,True,29.0,3.0,1.2432067123681452,1.2955994505663873,1.2707693392667878,0.021476339463102873,0.052392738198242084,119.99997883165076,1.530355747382527,118.09746528214563,121.84472019820228,3.0,1.0,2,Trigonal plane
mp-625861,H7NO6,1.2955992878131368,0.0537248733479352,[3.0],5.0,5.0,5.0,Trigonal plane,4a,1,3.0,N,0.0,True,30.0,3.0,1.2432067123681452,1.2955994505663868,1.2707693392667883,0.021476339463102775,0.05239273819824164,93.3412521359641,20.74564322239634,67.32789704801083,118.09746528214563,3.0,1.0,3,Trigonal plane
mp-625861,H7NO6,1.2955992878131368,0.0537248733479352,[3.0],5.0,5.0,5.0,Trigonal plane,4a,1,3.0,N,0.0,True,31.0,3.0,1.2432067123681456,1.2955994505663875,1.2707693392667876,0.02147633946310271,0.05239273819824186,84.89696102787416,35.04915809686541,37.80818070608033,121.84472019820228,3.0,1.0,4,Trigonal plane
mp-625868,H7NO6,1.2938655491237472,0.0496566549824127,[3.0],5.0,5.0,5.0,Trigonal plane,2a,1,3.0,N,0.0,True,28.0,3.0,1.2498549488966813,1.2998648853609072,1.271162475052092,0.02107544653573094,0.05000993646422591,97.04230525648659,19.75785756951694,71.14530187388345,119.07751787402864,3.0,1.0,1,Trigonal plane
