material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,S_wyckoff,num_S_chemenvs,CN,element,charge_range,is_single_charge
mp-2716558,Na2Ti6Zn2Si3(S3O16)3,1.5771738413219565,0.2325041479353033,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-2716561,NaY2Zr2P3(SO8)3,1.591910343883545,0.2777456785702176,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-2716568,NaSc3TaP3(SO8)3,1.598684454495387,0.2871147541912549,[4.0],6.0,6.0,6.0,"Tetrahedron, Octahedron",1a,2,4.0,S,0.0,True
mp-2716572,NaY3TaP3(SO8)3,1.570882846310201,0.2239874065386685,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-27229,Sb6S2O15,1.5047429063698163,0.0656066988228704,[4.0],6.0,6.0,6.0,"Tetrahedron, Square pyramid, See-saw",4d,3,4.0,S,0.0,True
mp-27230,As2SO6,1.5233041677985573,0.1190454413435126,[4.0],6.0,6.0,6.0,Tetrahedron,2a,1,4.0,S,0.0,True
mp-27256,Sb2(S2O7)3,1.6045449076740006,0.3008139162993949,[4.0],6.0,6.0,6.0,"Tetrahedron, Pentagonal bipyramid, Dodecahedron with triangular faces - p2345 plane normalized",2i,3,4.0,S,0.0,True
mp-27339,Sb2(SO4)3,1.5570680013699474,0.1950785632587497,[4.0],6.0,6.0,6.0,"Tetrahedron, Square pyramid, Square-face capped trigonal prism",4e,3,4.0,S,0.0,True
mp-2764889,H4SO5,1.57697437331241,0.2401692376991422,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-27739,As2S2O9,1.5347307888522124,0.1479246212228818,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-27792,K2S5O16,1.6698476215313325,0.4264703012753956,[4.0],6.0,6.0,6.0,Tetrahedron,"8d, 4c",1,4.0,S,0.0,True
mp-28005,As2(SO4)3,1.5548030888988076,0.1849648169313357,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-28676,S2O5F2,1.6207148541666043,0.3155992840455693,[3.0],6.0,6.0,6.0,Tetrahedron,8e,1,3.0,S,0.0,True
mp-2903109,TlBi(SO4)2,1.492521130351143,0.0282537380886887,[4.0],6.0,6.0,6.0,no_data,no_data,1,4.0,S,0.0,True
mp-29095,H4SO5,1.5714796548670102,0.222698288246042,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-2912047,RbAl(SO4)2,1.6185035696431591,0.3856356737331812,[4.0],6.0,6.0,6.0,Tetrahedron,2d,1,4.0,S,0.0,True
mp-29265,Nd2(SO4)3,1.6171398837772983,0.3588484559604309,[4.0],6.0,6.0,6.0,Tetrahedron,"4f, 2e",1,4.0,S,0.0,True
mp-29492,S2I2O11,1.6047250222182683,0.3024076116761686,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-30890,Hg3SO6,1.3652603396185694,-0.2863618238860216,[4.0],6.0,6.0,6.0,Tetrahedron,3a,1,4.0,S,0.0,True
mp-30986,Zn3S2O9,1.566137342500986,0.2339904212696268,[4.0],6.0,6.0,6.0,Tetrahedron,2e,1,4.0,S,0.0,True
mp-31269,Na2S2O7,1.6425695344110018,0.3916334404459155,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,S,0.0,True
mp-3143,Na2SO4,1.610943123199975,0.3306225173041713,[4.0],6.0,6.0,6.0,Tetrahedron,2c,1,4.0,S,0.0,True
mp-3372,Rb2SO4,1.7932174756439108,0.7679665480913596,[4.0],6.0,6.0,6.0,Tetrahedron,4c,1,4.0,S,0.0,True
mp-3472,PbSO4,1.5615273276982635,0.2066120707472263,[4.0],6.0,6.0,6.0,Tetrahedron,4c,1,4.0,S,0.0,True
mp-4112,Tl2SO4,1.8851656034583744,0.9875584407669368,[4.0],6.0,6.0,6.0,Tetrahedron,4c,1,4.0,S,0.0,True
mp-42091,K3Sn2S3ClO12,1.708218517703976,0.5190387520949397,[4.0],6.0,6.0,6.0,"Tetrahedron, Square pyramid, Octahedron",2a,3,4.0,S,0.0,True
mp-42163,Ca10Si3S3(ClO12)2,1.542570214402253,0.1268711810710352,[4.0],6.0,6.0,6.0,Tetrahedron,"1b, 1a",1,4.0,S,0.0,True
mp-4325,Zr(SO4)2,1.5198148423738176,0.1368703180050834,[4.0],6.0,6.0,6.0,Tetrahedron,4c,1,4.0,S,0.0,True
mp-4386,Cu2SO5,1.5558336975266684,0.2047082562145573,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,S,0.0,True
mp-4906,Te2SO7,1.495059089436094,0.046894992409332,[4.0],6.0,6.0,6.0,Tetrahedron,2a,1,4.0,S,0.0,True
mp-4967,MgSO4,1.614578796690677,0.3528779008033882,[4.0],6.0,6.0,6.0,Tetrahedron,4c,1,4.0,S,0.0,True
mp-505004,MnH10SO9,1.4987540984488432,0.0082828250314815,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,S,0.0,True
mp-505139,TiH2SO6,1.5099607986384438,0.060790689842782,[4.0],6.0,6.0,6.0,Tetrahedron,4a,1,4.0,S,0.0,True
mp-505274,Na2SO4,1.6848538809323084,0.5121315659995646,[4.0],6.0,6.0,6.0,Tetrahedron,4c,1,4.0,S,0.0,True
mp-505281,CsSbS6(O3F)6,1.5893043887012392,0.2780225168433154,[3.0],6.0,6.0,6.0,"Tetrahedron, Octahedron","6f, 1b",2,3.0,S,0.0,True
mp-505481,MnH4S2O9,1.5823508518325853,0.2244102296732935,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-505603,Pb5SO8,1.409362203633771,-0.1802543233138208,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-510452,CeHSO5,1.6045949693943091,0.2868281910632067,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-510526,Na2NiH8(SO6)2,1.6102158874503716,0.2844376998175155,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-510545,K2BeH4(SO5)2,1.5671495726480682,0.181416623321201,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-510629,K2Co3H6S3O16,1.5041296652986251,0.0266303333504866,[4.0],6.0,6.0,6.0,Tetrahedron,"4b, 2a",1,4.0,S,0.0,True
mp-510730,K2FeH12(SO7)2,1.4863325000224312,-0.0244180252977312,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-5126,ZnSO4,1.6017768949224318,0.3137370339122882,[4.0],6.0,6.0,6.0,Tetrahedron,4c,1,4.0,S,0.0,True
mp-5285,SrSO4,1.5439289912210432,0.1723609357408854,[4.0],6.0,6.0,6.0,"Tetrahedron, Bicapped square prism (adjacent faces)",4c,2,4.0,S,0.0,True
mp-532575,Na13Ca7S12(O16F)3,1.619994317918395,0.3166964708869204,[4.0],6.0,6.0,6.0,no_data,no_data,1,4.0,S,0.0,True
mp-532590,LiMgCr7(SO4)12,1.6385038917738108,0.3801675034751317,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-532701,Na3Mg3In(SO4)6,1.606148957267294,0.2991003243613515,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-532759,LiZnCr3(SO4)6,1.618606658948001,0.3288035677633134,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-540686,CsPr(SO4)2,1.439848797679611,-0.1338867615275947,[4.0],6.0,6.0,6.0,no_data,no_data,1,4.0,S,0.0,True
mp-540981,CsHSO4,2.1739485120581237,1.7082579824797537,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-541081,NaMg2H3(SO4)2,1.564630415906184,0.047050347763431,[3.0],4.0,4.0,4.0,Triangular non-coplanar,2i,1,3.0,S,0.0,True
mp-541093,Nb2Hg3S(O2F5)2,1.560697743553661,0.3254840452902779,[4.0],5.0,5.0,5.0,Tetrahedron,2a,1,4.0,S,0.0,True
mp-541094,Ta2Hg3S(O2F5)2,1.5680530406616335,0.3582312699999545,[4.0],5.0,5.0,5.0,Tetrahedron,2a,1,4.0,S,0.0,True
mp-541415,KH5S2O9,1.6115591769935425,0.320051883304861,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-541424,Na3V(SO4)3,1.7176260042465283,0.5594196402515296,[4.0],6.0,6.0,6.0,Tetrahedron,6f,1,4.0,S,0.0,True
mp-542145,K2MnH8(SO6)2,1.5049192584525972,0.0264947120071746,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-542146,K2FeH8(SO6)2,1.5056386310264531,0.0283020590336429,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-542222,Tb2H16S3O20,1.490086760439277,0.000233002889771,[4.0],6.0,6.0,6.0,Tetrahedron,"4f, 2e",1,4.0,S,0.0,True
mp-542271,Y2H16S3O20,1.4798921260069562,-0.0262527974551268,[4.0],6.0,6.0,6.0,Tetrahedron,"4f, 2e",1,4.0,S,0.0,True
mp-542417,Cs2MgH12(SO7)2,1.4505059706319323,-0.1134383222463661,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-542420,Cs2NiH12(SO7)2,1.4612416250317053,-0.0867734759206936,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-542567,Rb2Cd3H6S3O16,1.5185118437098102,0.0557349626703392,[4.0],6.0,6.0,6.0,Tetrahedron,"4b, 2a",1,4.0,S,0.0,True
mp-542864,Na2NiH12(SO7)2,1.4707874322790266,-0.058095211972382,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-542884,Rb2BeH4(SO5)2,1.547430638600804,0.133643715826362,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-542902,K2CoH12(SO7)2,1.4840674402389074,-0.0299650868510879,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-542944,Cs2CuH12(SO7)2,1.4258484719684312,-0.1744537366583581,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-542967,SnSO4,1.519841954566317,0.1021263770269268,[4.0],6.0,6.0,6.0,"Tetrahedron, Octahedron",4c,2,4.0,S,0.0,True
mp-553930,B2Pb6SO12,1.572352554303483,0.1786889856314749,[4.0],6.0,6.0,6.0,Tetrahedron,4c,1,4.0,S,0.0,True
mp-553977,K4NpS2ClO10,1.3251922344401368,-0.420851716642986,[4.0],6.0,6.0,6.0,Tetrahedron,4g,1,4.0,S,0.0,True
mp-554057,KPr(SO4)2,1.6588347428296089,0.4117343143259087,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,S,0.0,True
mp-554094,CaMg2(SO4)3,1.5298353857161324,0.1057000127803351,[4.0],6.0,6.0,6.0,Tetrahedron,6h,1,4.0,S,0.0,True
mp-554124,NaV(SO4)2,1.6559389891399394,0.4104013176846462,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,S,0.0,True
mp-554279,Tl3Hg2S3ClO12,1.6764436435897228,0.4756049277654837,[4.0],6.0,6.0,6.0,Tetrahedron,2a,1,4.0,S,0.0,True
mp-554294,Na7SnS3(O4F)3,1.509349412140977,0.0790319195347047,[4.0],6.0,6.0,6.0,"Tetrahedron, Triangular non-coplanar","2b, 6c",2,4.0,S,0.0,True
mp-554329,RbVH6SO9,1.578397791103667,0.2125839101466371,[4.0],6.0,6.0,6.0,Tetrahedron,2a,1,4.0,S,0.0,True
mp-554334,KVSO6,1.6524179599073077,0.3839731680597492,[4.0],6.0,6.0,6.0,Tetrahedron,4a,1,4.0,S,0.0,True
mp-554603,K5NaCe2(SO4)6,1.7750613198354088,0.6949047359040008,[4.0],6.0,6.0,6.0,Tetrahedron,"4j, 2i",1,4.0,S,0.0,True
mp-554634,SrMn5(SO4)6,1.6457838709309471,0.3875518210357062,[4.0],6.0,6.0,6.0,"Tetrahedron, Cuboctahedron","2d, 1b, 6g",2,4.0,S,0.0,True
mp-554643,K2SbSO4F3,1.7167077919111846,0.5414692042691248,[4.0],6.0,6.0,6.0,"Tetrahedron, Square pyramid",4a,2,4.0,S,0.0,True
mp-554726,KNaCu3S3O13,1.706852971508218,0.5249250550917831,[4.0],6.0,6.0,6.0,Tetrahedron,4f,1,4.0,S,0.0,True
mp-554732,RbSbS(O2F)2,1.6652821898946777,0.4134872474817738,[4.0],6.0,6.0,6.0,"Tetrahedron, Square pyramid",4a,2,4.0,S,0.0,True
mp-554754,Na2Zn(SO4)2,1.6652913184291187,0.4219940325806447,[4.0],6.0,6.0,6.0,Tetrahedron,4g,1,4.0,S,0.0,True
mp-554774,RbLu(SO4)2,1.6776833236672988,0.4602145192549905,[4.0],6.0,6.0,6.0,Tetrahedron,4g,1,4.0,S,0.0,True
mp-555002,LiEr2S2O8F3,1.6614783440942738,0.4324546782591631,[4.0],6.0,6.0,6.0,Tetrahedron,8d,1,4.0,S,0.0,True
mp-555090,LiBS4(ClO3)4,1.6190944412853905,0.2921789071267114,[3.0],6.0,6.0,6.0,Triangular non-coplanar,4e,1,3.0,S,0.0,True
mp-555237,PrSClO4,1.6255871991229096,0.3384390838006123,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-555266,Na2VS2O9,1.6442364177579365,0.3769661880990747,[4.0],6.0,6.0,6.0,Tetrahedron,4a,1,4.0,S,0.0,True
mp-555364,KVS2O9,1.6849327256510882,0.4748767734788258,[4.0],6.0,6.0,6.0,Tetrahedron,4a,1,4.0,S,0.0,True
mp-555376,CsAu(SO4)2,1.7208761066557572,0.5405762727596706,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-555457,Te2S(O2F3)2,1.5356120209027986,0.1042840851615908,[4.0],6.0,6.0,6.0,Tetrahedron,4a,1,4.0,S,0.0,True
mp-555552,KNaSO4,1.6071716879307432,0.2759155427850125,[4.0],6.0,6.0,6.0,Tetrahedron,2d,1,4.0,S,0.0,True
mp-555576,KNaS2O7,1.6698149614381474,0.412262950842131,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,S,0.0,True
mp-555595,KCu3S2ClO9,1.6088505784755298,0.2827082627787602,[4.0],6.0,6.0,6.0,Tetrahedron,4a,1,4.0,S,0.0,True
mp-555652,K2Zn(SO4)2,1.7334936724132466,0.5875545243529487,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-555741,RbAu(SO4)2,1.671881540800642,0.4269343131568843,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,S,0.0,True
mp-556120,RbTl(SO4)2,1.7238421886120012,0.604961567293678,[4.0],6.0,6.0,6.0,Tetrahedron,2c,1,4.0,S,0.0,True
mp-556254,K4Pt2(SO4)5,1.7814789002491018,0.690468956104953,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,S,0.0,True
mp-556670,MnH6SO6,1.560438613982587,0.0245255192259752,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4a,1,3.0,S,0.0,True
mp-556787,K2Cu3S3O13,1.7195397235184011,0.5557668278714202,[4.0],6.0,6.0,6.0,Tetrahedron,4f,1,4.0,S,0.0,True
mp-556819,Tl2Cd2(SO4)3,1.487279635765561,-0.0130236593639466,[4.0],6.0,6.0,6.0,Tetrahedron,4a,1,4.0,S,0.0,True
mp-556821,RbEu(SO4)2,1.452772570036674,-0.0971867457729342,[4.0],6.0,6.0,6.0,no_data,no_data,1,4.0,S,0.0,True
mp-557006,Na2SbSO4F3,1.591927594964716,0.2807531193935801,[4.0],6.0,6.0,6.0,"Tetrahedron, Square pyramid","4f, 4d",2,4.0,S,0.0,True
mp-557399,KSnSO4F,1.6566414733467436,0.3949643836087812,[4.0],6.0,6.0,6.0,"Tetrahedron, Square pyramid",2i,2,4.0,S,0.0,True
mp-557413,Rb2Mo3SO13,1.5626241473563698,0.2123951734230068,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-557470,K2Sb2S(O2F3)2,1.5075227011457102,0.0267689034883041,[4.0],6.0,6.0,6.0,"Tetrahedron, Square pyramid",4e,2,4.0,S,0.0,True
mp-557645,K5NaS4(ClO6)2,1.1912425876155797,-0.5491459825342064,[3.0],5.0,5.0,5.0,Triangular non-coplanar,8h,1,3.0,S,0.0,True
mp-557752,CsHSO4,1.9290630890189304,1.061301712768325,[4.0],6.0,6.0,6.0,Tetrahedron,2e,1,4.0,S,0.0,True
mp-557840,NaLa(SO4)2,1.6877209619203255,0.4832773880989549,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,S,0.0,True
mp-557872,K4MoS3O14,1.7791920216851589,0.6966599178834094,[4.0],6.0,6.0,6.0,Tetrahedron,"8d, 4c",1,4.0,S,0.0,True
mp-557969,LiLa2S2O8F3,1.6499441965927353,0.3936989869131096,[4.0],6.0,6.0,6.0,Tetrahedron,4f,1,4.0,S,0.0,True
mp-558011,Cd2H2SO6,1.5249020796665858,0.1230422951548315,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-558122,GdSClO4,1.6478198041637449,0.401627105479637,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-558124,K2Mo(SO5)2,1.6274013508981244,0.3299346635204209,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-558147,TlVH6SO9,1.5772994485982952,0.2095480952125682,[4.0],6.0,6.0,6.0,Tetrahedron,2a,1,4.0,S,0.0,True
mp-558198,Na2Cd(SO4)2,1.6959779652932556,0.4969842318920531,[4.0],6.0,6.0,6.0,Tetrahedron,4f,1,4.0,S,0.0,True
mp-558292,Mn5Pb(SO4)6,1.6475138667821496,0.3905875647102251,[4.0],6.0,6.0,6.0,Tetrahedron,6g,1,4.0,S,0.0,True
mp-558427,Na6Mg(SO4)4,1.741801904725888,0.615576742980265,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-558632,KNaSO4,1.816066305858892,0.7966403122567948,[4.0],6.0,6.0,6.0,Tetrahedron,"1b, 1c",1,4.0,S,0.0,True
mp-558745,Rb4NpS2ClO10,1.3427819311232376,-0.3796779041727049,[4.0],6.0,6.0,6.0,Tetrahedron,4g,1,4.0,S,0.0,True
mp-558752,Rb2Ca2(SO4)3,1.4896888392630747,0.001378679478366,[4.0],6.0,6.0,6.0,no_data,no_data,1,4.0,S,0.0,True
mp-558777,KNd(SO4)2,1.6309021570094586,0.3914885154984034,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,S,0.0,True
mp-559061,K2Hg2SCl4O3,1.5343124221234363,0.2199349663057419,[3.0],4.0,4.0,4.0,Triangular non-coplanar,2e,1,3.0,S,0.0,True
mp-559096,Rb2TeH6SO10,1.4347901248734432,-0.1552723911303403,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-559135,Na2MgH8(SO6)2,1.6346723786229211,0.3465919553494646,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-559143,Pb3SO6,1.702412760620771,0.5402007188238109,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,S,0.0,True
mp-559184,Zn2Si3Pb4SO15,1.872709641363851,0.9268592513359704,[4.0],6.0,6.0,6.0,Tetrahedron,2a,1,4.0,S,0.0,True
mp-559294,K4WS3O14,1.6808285217732273,0.4558991450710355,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-559375,CsKTeH6SO10,1.4510355317411248,-0.1142008045222004,[4.0],6.0,6.0,6.0,Tetrahedron,2a,1,4.0,S,0.0,True
mp-559516,K3Nb(SO4)4,1.708067163897515,0.5151275916460537,[4.0],6.0,6.0,6.0,Tetrahedron,"8d, 4c",1,4.0,S,0.0,True
mp-559540,RbZnSClO4,1.704954795150238,0.5213783557514571,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-559561,Na4MoS3O14,1.6062417658717971,0.2800863313865304,[4.0],6.0,6.0,6.0,Tetrahedron,4a,1,4.0,S,0.0,True
mp-559719,LiPr(SO4)2,1.634992882260302,0.3612335973080555,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-559820,LaSClO4,1.6118148814167754,0.3029538883110711,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-560021,AuS3(O3F)3,1.5590452874182943,0.1868542458189545,[3.0],6.0,6.0,6.0,Tetrahedron,4e,1,3.0,S,0.0,True
mp-560059,KVH6SO9,1.5765945984943797,0.2087547372524784,[4.0],6.0,6.0,6.0,Tetrahedron,2a,1,4.0,S,0.0,True
mp-560102,RbUSO6F,1.5588427264391735,0.170049288512939,[4.0],6.0,6.0,6.0,Tetrahedron,4a,1,4.0,S,0.0,True
mp-560128,EuHSO5,1.5907126291828764,0.2949030870059405,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-560212,Li2Ni(SO4)2,1.7089296773556115,0.5369858608881769,[4.0],6.0,6.0,6.0,Tetrahedron,8c,1,4.0,S,0.0,True
mp-560222,Na3SO4F,1.447469601406112,-0.115158223121564,[4.0],6.0,6.0,6.0,Tetrahedron,2e,1,4.0,S,0.0,True
mp-560243,Np2H12SO14,1.5039562428321962,0.0263308461503228,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-560260,CsLa(SO4)2,1.6725686829357218,0.4405909709992757,[4.0],6.0,6.0,6.0,no_data,no_data,1,4.0,S,0.0,True
mp-560314,In2H10S3O17,1.4947250637335976,0.0121946477940165,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,S,0.0,True
mp-560316,Hg3SO6,1.5398216734653245,0.144851043678157,[4.0],6.0,6.0,6.0,Tetrahedron,3a,1,4.0,S,0.0,True
mp-560324,Rb3Hg2S3ClO12,1.716705715779107,0.5351880916399938,[4.0],6.0,6.0,6.0,Tetrahedron,2a,1,4.0,S,0.0,True
mp-560423,KBS4(ClO3)4,1.6213439664753135,0.2945953599137721,[3.0],6.0,6.0,6.0,Triangular non-coplanar,2a,1,3.0,S,0.0,True
mp-560601,K2CuS(ClO2)2,1.9285632097111691,1.061408572687614,[4.0],6.0,6.0,6.0,Tetrahedron,4c,1,4.0,S,0.0,True
mp-560614,KLiSO4,1.5055373796078315,0.0325829740618213,[4.0],6.0,6.0,6.0,Tetrahedron,4a,1,4.0,S,0.0,True
mp-560673,NaPr2S2O8F3,1.618925748484724,0.3203055285635766,[4.0],6.0,6.0,6.0,Tetrahedron,4f,1,4.0,S,0.0,True
mp-560773,K2NaS2ClO6,1.5218543636792758,0.0991771907672749,[3.0],5.0,5.0,5.0,Triangular non-coplanar,8g,1,3.0,S,0.0,True
mp-560777,K3Hg3S2Cl5O6,1.5030769058230276,0.0633993628953211,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4c,1,3.0,S,0.0,True
mp-560904,CdHg2SO6,1.5151257564127163,0.0497899523609809,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,S,0.0,True
mp-561052,Ba4Na2CaTi3Si4(SO13)2,1.5991739448302629,0.2593524168462311,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-561190,NaAu(SO4)2,1.656155690289408,0.3898889068146984,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-561397,SO3,1.629290552890898,0.3286587531553165,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-561454,KAu(SO4)2,1.69026384151763,0.5065704203336573,[4.0],6.0,6.0,6.0,Tetrahedron,4f,1,4.0,S,0.0,True
mp-562102,K2S2O7,1.645545105890217,0.3947249238545849,[4.0],6.0,6.0,6.0,Tetrahedron,4f,1,4.0,S,0.0,True
mp-562862,CoBi2SO7,1.50538001324175,0.0207177627868141,[4.0],6.0,6.0,6.0,Tetrahedron,4d,1,4.0,S,0.0,True
mp-562977,RbNbS2O9,1.6697351301810377,0.453870838320716,[4.0],6.0,6.0,6.0,Tetrahedron,4c,1,4.0,S,0.0,True
mp-573231,CsVSO6,1.566657982261131,0.1811769815000945,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-604429,NaFe3H6(SO7)2,1.507199703472943,0.0418426463094268,[4.0],6.0,6.0,6.0,Tetrahedron,2c,1,4.0,S,0.0,True
mp-605166,KDyH2C2SO9,1.5794702387328936,0.2227583541479499,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-6067,Tl2Cd2(SO4)3,1.4467870949261368,-0.1104968811439243,[4.0],6.0,6.0,6.0,Tetrahedron,12b,1,4.0,S,0.0,True
mp-6115,K2Zn2(SO4)3,1.6408722481104747,0.4144538115259766,[4.0],6.0,6.0,6.0,no_data,no_data,1,4.0,S,0.0,True
mp-616175,EuSO4,1.5490449552284908,0.1830334061967848,[4.0],6.0,6.0,6.0,Tetrahedron,4c,1,4.0,S,0.0,True
mp-6211,RbLiSO4,1.4323463385148052,-0.0984786889374245,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-621928,LiEu(SO4)2,1.5709807615192397,0.1826845665547702,[4.0],6.0,6.0,6.0,Tetrahedron,4f,1,4.0,S,0.0,True
mp-622195,CsSO3F,1.493987635562245,0.0863055978582805,[3.0],6.0,6.0,6.0,Tetrahedron,4e,1,3.0,S,0.0,True
mp-622197,Cs2PtS6(O3F)6,1.61440687496859,0.3376666701937004,[3.0],6.0,6.0,6.0,Tetrahedron,6g,1,3.0,S,0.0,True
mp-623984,PbSO4,1.5784281352257998,0.2064314913133211,[4.0],6.0,6.0,6.0,Tetrahedron,4c,1,4.0,S,0.0,True
mp-625445,H2SO4,1.5765363807802848,0.2018684512570837,[4.0],6.0,6.0,6.0,Tetrahedron,2a,1,4.0,S,0.0,True
mp-626172,H4SO5,1.5774702069575048,0.2028234264873074,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-626229,H4SO5,1.613196444960701,0.2842354365266589,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-626448,H4SO5,1.5684377315225762,0.1787060688037751,[4.0],6.0,6.0,6.0,Tetrahedron,2a,1,4.0,S,0.0,True
mp-626483,H4SO5,1.5693401068202515,0.1835936330102905,[4.0],6.0,6.0,6.0,Tetrahedron,2a,1,4.0,S,0.0,True
mp-6276,K2Cd2(SO4)3,1.4648809942243282,-0.0634097215371797,[4.0],6.0,6.0,6.0,Tetrahedron,12b,1,4.0,S,0.0,True
mp-6299,K2Mg2(SO4)3,1.520038363929455,0.0851271470202377,[4.0],6.0,6.0,6.0,no_data,no_data,1,4.0,S,0.0,True
mp-6318,KLiSO4,1.4739688829598965,-0.0431355395736905,[4.0],6.0,6.0,6.0,Tetrahedron,2a,1,4.0,S,0.0,True
mp-634113,Cd2H2SO6,1.5366423632468065,0.1496939554285077,[4.0],6.0,6.0,6.0,Tetrahedron,2e,1,4.0,S,0.0,True
